Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,25,0.000000,0.007900,0.007900,0.010000,,,0.010000,HARD,,
2,t02,Periodic,14,0.000000,0.000500,0.000500,0.020000,,,0.020000,HARD,,
3,t03,Aperiodic,11,0.000000,0.028400,0.028400,0.060000,0.060000,0.100000,0.060000,HARD,,
4,t04,Periodic,24,0.000000,0.001700,0.002900,0.010000,,,0.010000,HARD,,
5,t05,Periodic,23,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
6,t06,Aperiodic,6,0.000000,0.006300,0.006300,0.160000,0.160000,0.280000,0.160000,HARD,,
7,t07,Aperiodic,3,0.000000,0.099200,0.099200,0.220000,0.220000,0.380000,0.220000,HARD,,
8,t08,Aperiodic,2,0.000000,0.053800,0.053800,0.230000,0.230000,0.390000,0.230000,HARD,,
9,t09,Periodic,22,0.000000,0.002100,0.002100,0.010000,,,0.010000,HARD,,
10,t10,Aperiodic,21,0.000000,0.009900,0.009900,0.010000,0.010000,0.030000,0.010000,HARD,,
11,t11,Aperiodic,9,0.000000,0.012300,0.012300,0.070000,0.070000,0.130000,0.070000,HARD,,
12,t12,Aperiodic,10,0.000000,0.025900,0.043300,0.060000,0.060000,0.100000,0.060000,HARD,,
13,t13,Aperiodic,4,0.000000,0.050000,0.050000,0.190000,0.190000,0.330000,0.190000,HARD,,
14,t14,Periodic,20,0.000000,0.001300,0.001300,0.010000,,,0.010000,HARD,,
15,t15,Periodic,19,0.000000,0.006800,0.006800,0.010000,,,0.010000,HARD,,
16,t16,Periodic,18,0.000000,0.005600,0.005600,0.010000,,,0.010000,HARD,,
17,t17,Periodic,17,0.000000,0.002700,0.002700,0.010000,,,0.010000,HARD,,
18,t18,Aperiodic,16,0.000000,0.003300,0.003300,0.010000,0.010000,0.030000,0.010000,HARD,,
19,t19,Periodic,15,0.000000,0.000500,0.000500,0.010000,,,0.010000,HARD,,
20,t20,Aperiodic,1,0.000000,0.118200,0.118200,0.370000,0.370000,0.630000,0.370000,HARD,,
21,t21,Aperiodic,8,0.000000,0.020200,0.020200,0.080000,0.080000,0.140000,0.080000,HARD,,
22,t22,Periodic,7,0.000000,0.010200,0.010200,0.080000,,,0.080000,HARD,,
23,t23,Aperiodic,12,0.000000,0.009600,0.009600,0.030000,0.030000,0.070000,0.030000,HARD,,
24,t24,Aperiodic,13,0.000000,0.005900,0.005900,0.020000,0.020000,0.040000,0.020000,HARD,,
25,t25,Periodic,5,0.000000,0.018000,0.018000,0.170000,,,0.170000,HARD,,

