Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,25,0.000000,0.000700,0.000700,0.010000,,,0.010000,HARD,,
2,t02,Aperiodic,24,0.000000,0.000200,0.000200,0.010000,0.010000,0.030000,0.010000,HARD,,
3,t03,Aperiodic,4,0.000000,0.049000,0.049000,0.240000,0.240000,0.420000,0.240000,HARD,,
4,t04,Periodic,15,0.000000,0.010900,0.010900,0.030000,,,0.030000,HARD,,
5,t05,Periodic,14,0.000000,0.014100,0.023700,0.030000,,,0.030000,HARD,,
6,t06,Aperiodic,2,0.000000,0.099200,0.099200,0.320000,0.320000,0.540000,0.320000,HARD,,
7,t07,Aperiodic,22,0.000000,0.009400,0.009400,0.020000,0.020000,0.040000,0.020000,HARD,,
8,t08,Periodic,21,0.000000,0.006000,0.006000,0.020000,,,0.020000,HARD,,
9,t09,Aperiodic,3,0.000000,0.167000,0.167000,0.300000,0.300000,0.500000,0.300000,HARD,,
10,t10,Aperiodic,7,0.000000,0.020300,0.020300,0.090000,0.090000,0.170000,0.090000,HARD,,
11,t11,Aperiodic,13,0.000000,0.011800,0.011800,0.030000,0.030000,0.070000,0.030000,HARD,,
12,t12,Aperiodic,20,0.000000,0.005500,0.005500,0.020000,0.020000,0.040000,0.020000,HARD,,
13,t13,Periodic,12,0.000000,0.002300,0.002300,0.030000,,,0.030000,HARD,,
14,t14,Periodic,19,0.000000,0.000600,0.000600,0.020000,,,0.020000,HARD,,
15,t15,Periodic,18,0.000000,0.002200,0.002200,0.020000,,,0.020000,HARD,,
16,t16,Aperiodic,5,0.000000,0.013700,0.022900,0.190000,0.190000,0.330000,0.190000,HARD,,
17,t17,Aperiodic,1,0.000000,0.186800,0.186800,0.390000,0.390000,0.670000,0.390000,HARD,,
18,t18,Aperiodic,9,0.000000,0.007400,0.007400,0.060000,0.060000,0.120000,0.060000,HARD,,
19,t19,Periodic,23,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
20,t20,Aperiodic,11,0.000000,0.006500,0.006500,0.030000,0.030000,0.070000,0.030000,HARD,,
21,t21,Aperiodic,17,0.000000,0.007500,0.007500,0.020000,0.020000,0.040000,0.020000,HARD,,
22,t22,Periodic,16,0.000000,0.018900,0.018900,0.020000,,,0.020000,HARD,,
23,t23,Periodic,8,0.000000,0.018400,0.018400,0.070000,,,0.070000,HARD,,
24,t24,Periodic,6,0.000000,0.120700,0.120700,0.160000,,,0.160000,HARD,,
25,t25,Periodic,10,0.000000,0.004800,0.004800,0.030000,,,0.030000,HARD,,

