Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,6,0.000000,0.003700,0.006300,0.290000,0.290000,0.490000,0.290000,HARD,,
2,t02,Aperiodic,16,0.000000,0.000800,0.001400,0.060000,0.060000,0.120000,0.060000,HARD,,
3,t03,Aperiodic,8,0.000000,0.002000,0.002000,0.270000,0.270000,0.450000,0.270000,HARD,,
4,t04,Aperiodic,25,0.000000,0.000600,0.000600,0.010000,0.010000,0.030000,0.010000,HARD,,
5,t05,Aperiodic,20,0.000000,0.000600,0.001000,0.030000,0.030000,0.050000,0.030000,HARD,,
6,t06,Periodic,15,0.000000,0.001800,0.003200,0.060000,,,0.060000,HARD,,
7,t07,Aperiodic,19,0.000000,0.000600,0.000600,0.030000,0.030000,0.050000,0.030000,HARD,,
8,t08,Periodic,9,0.000000,0.004100,0.004100,0.200000,,,0.200000,HARD,,
9,t09,Periodic,2,0.000000,0.038900,0.038900,0.600000,,,0.600000,HARD,,
10,t10,Aperiodic,13,0.000000,0.000100,0.000100,0.080000,0.080000,0.140000,0.080000,HARD,,
11,t11,Aperiodic,5,0.000000,0.025800,0.043200,0.320000,0.320000,0.540000,0.320000,HARD,,
12,t12,Periodic,12,0.000000,0.001900,0.001900,0.080000,,,0.080000,HARD,,
13,t13,Aperiodic,21,0.000000,0.000400,0.000400,0.020000,0.020000,0.040000,0.020000,HARD,,
14,t14,Aperiodic,3,0.000000,0.022100,0.022100,0.390000,0.390000,0.670000,0.390000,HARD,,
15,t15,Periodic,18,0.000000,0.002300,0.002300,0.050000,,,0.050000,HARD,,
16,t16,Aperiodic,1,0.000000,0.007900,0.007900,0.750000,0.750000,1.250000,0.750000,HARD,,
17,t17,Periodic,17,0.000000,0.001300,0.001300,0.050000,,,0.050000,HARD,,
18,t18,Periodic,24,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
19,t19,Aperiodic,4,0.000000,0.002400,0.002400,0.320000,0.320000,0.540000,0.320000,HARD,,
20,t20,Periodic,11,0.000000,0.000900,0.000900,0.100000,,,0.100000,HARD,,
21,t21,Periodic,23,0.000000,0.001600,0.001600,0.010000,,,0.010000,HARD,,
22,t22,Periodic,22,0.000000,0.000700,0.000700,0.010000,,,0.010000,HARD,,
23,t23,Aperiodic,7,0.000000,0.023800,0.039800,0.270000,0.270000,0.470000,0.270000,HARD,,
24,t24,Periodic,14,0.000000,0.001200,0.001200,0.060000,,,0.060000,HARD,,
25,t25,Periodic,10,0.000000,0.011200,0.011200,0.150000,,,0.150000,HARD,,

