Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,1,0.000000,0.002900,0.002900,0.480000,0.480000,0.800000,0.480000,HARD,,
2,t02,Periodic,25,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
3,t03,Aperiodic,8,0.000000,0.001700,0.001700,0.090000,0.090000,0.150000,0.090000,HARD,,
4,t04,Periodic,24,0.000000,0.000800,0.001400,0.010000,,,0.010000,HARD,,
5,t05,Periodic,23,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
6,t06,Periodic,15,0.000000,0.000800,0.000800,0.030000,,,0.030000,HARD,,
7,t07,Periodic,22,0.000000,0.000900,0.000900,0.010000,,,0.010000,HARD,,
8,t08,Periodic,21,0.000000,0.000800,0.000800,0.010000,,,0.010000,HARD,,
9,t09,Aperiodic,2,0.000000,0.016300,0.016300,0.400000,0.400000,0.680000,0.400000,HARD,,
10,t10,Aperiodic,3,0.000000,0.001800,0.001800,0.390000,0.390000,0.650000,0.390000,HARD,,
11,t11,Periodic,20,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
12,t12,Aperiodic,5,0.000000,0.000300,0.000300,0.180000,0.180000,0.300000,0.180000,HARD,,
13,t13,Aperiodic,19,0.000000,0.001300,0.001300,0.010000,0.010000,0.030000,0.010000,HARD,,
14,t14,Periodic,18,0.000000,0.000800,0.000800,0.010000,,,0.010000,HARD,,
15,t15,Aperiodic,16,0.000000,0.000600,0.000600,0.020000,0.020000,0.040000,0.020000,HARD,,
16,t16,Aperiodic,17,0.000000,0.000500,0.000500,0.010000,0.010000,0.030000,0.010000,HARD,,
17,t17,Periodic,6,0.000000,0.001600,0.002800,0.120000,,,0.120000,HARD,,
18,t18,Aperiodic,11,0.000000,0.001100,0.001100,0.060000,0.060000,0.120000,0.060000,HARD,,
19,t19,Periodic,10,0.000000,0.000100,0.000100,0.070000,,,0.070000,HARD,,
20,t20,Periodic,14,0.000000,0.002300,0.002300,0.030000,,,0.030000,HARD,,
21,t21,Aperiodic,9,0.000000,0.000200,0.000200,0.070000,0.070000,0.130000,0.070000,HARD,,
22,t22,Aperiodic,12,0.000000,0.003100,0.003100,0.050000,0.050000,0.090000,0.050000,HARD,,
23,t23,Aperiodic,7,0.000000,0.006000,0.006000,0.090000,0.090000,0.170000,0.090000,HARD,,
24,t24,Periodic,13,0.000000,0.000600,0.000600,0.040000,,,0.040000,HARD,,
25,t25,Aperiodic,4,0.000000,0.005400,0.005400,0.210000,0.210000,0.350000,0.210000,HARD,,

