Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,14,0.000000,0.001700,0.001700,0.080000,,,0.080000,HARD,,
2,t02,Aperiodic,13,0.000000,0.005200,0.005200,0.080000,0.080000,0.140000,0.080000,HARD,,
3,t03,Periodic,6,0.000000,0.017700,0.017700,0.160000,,,0.160000,HARD,,
4,t04,Periodic,5,0.000000,0.001200,0.001200,0.160000,,,0.160000,HARD,,
5,t05,Periodic,25,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
6,t06,Periodic,24,0.000000,0.000100,0.000300,0.010000,,,0.010000,HARD,,
7,t07,Periodic,23,0.000000,0.000800,0.000800,0.010000,,,0.010000,HARD,,
8,t08,Aperiodic,1,0.000000,0.064100,0.064100,0.610000,0.610000,1.030000,0.610000,HARD,,
9,t09,Periodic,8,0.000000,0.003400,0.003400,0.150000,,,0.150000,HARD,,
10,t10,Aperiodic,10,0.000000,0.000500,0.000500,0.130000,0.130000,0.230000,0.130000,HARD,,
11,t11,Aperiodic,7,0.000000,0.004300,0.007300,0.150000,0.150000,0.270000,0.150000,HARD,,
12,t12,Periodic,21,0.000000,0.000300,0.000300,0.020000,,,0.020000,HARD,,
13,t13,Aperiodic,9,0.000000,0.000400,0.000400,0.130000,0.130000,0.230000,0.130000,HARD,,
14,t14,Periodic,22,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
15,t15,Periodic,20,0.000000,0.000200,0.000200,0.030000,,,0.030000,HARD,,
16,t16,Aperiodic,11,0.000000,0.005000,0.005000,0.090000,0.090000,0.150000,0.090000,HARD,,
17,t17,Periodic,17,0.000000,0.000700,0.000700,0.040000,,,0.040000,HARD,,
18,t18,Aperiodic,19,0.000000,0.001200,0.001200,0.030000,0.030000,0.070000,0.030000,HARD,,
19,t19,Aperiodic,4,0.000000,0.015200,0.015200,0.190000,0.190000,0.330000,0.190000,HARD,,
20,t20,Aperiodic,18,0.000000,0.000500,0.000500,0.030000,0.030000,0.050000,0.030000,HARD,,
21,t21,Aperiodic,16,0.000000,0.001300,0.001300,0.060000,0.060000,0.120000,0.060000,HARD,,
22,t22,Aperiodic,12,0.000000,0.006300,0.006300,0.080000,0.080000,0.140000,0.080000,HARD,,
23,t23,Periodic,3,0.000000,0.003700,0.003700,0.300000,,,0.300000,HARD,,
24,t24,Aperiodic,15,0.000000,0.004400,0.004400,0.070000,0.070000,0.130000,0.070000,HARD,,
25,t25,Aperiodic,2,0.000000,0.055900,0.055900,0.420000,0.420000,0.700000,0.420000,HARD,,

