Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,2,0.000000,0.046500,0.046500,0.510000,0.510000,0.870000,0.510000,HARD,,
2,t02,Aperiodic,3,0.000000,0.000400,0.000400,0.450000,0.450000,0.770000,0.450000,HARD,,
3,t03,Aperiodic,19,0.000000,0.000200,0.000200,0.030000,0.030000,0.050000,0.030000,HARD,,
4,t04,Periodic,25,0.000000,0.001200,0.002000,0.010000,,,0.010000,HARD,,
5,t05,Aperiodic,18,0.000000,0.002800,0.002800,0.030000,0.030000,0.050000,0.030000,HARD,,
6,t06,Periodic,17,0.000000,0.001100,0.001100,0.030000,,,0.030000,HARD,,
7,t07,Aperiodic,22,0.000000,0.000100,0.000100,0.020000,0.020000,0.040000,0.020000,HARD,,
8,t08,Aperiodic,21,0.000000,0.000600,0.000600,0.020000,0.020000,0.040000,0.020000,HARD,,
9,t09,Periodic,12,0.000000,0.000300,0.000500,0.050000,,,0.050000,HARD,,
10,t10,Aperiodic,4,0.000000,0.031700,0.031700,0.390000,0.390000,0.670000,0.390000,HARD,,
11,t11,Periodic,16,0.000000,0.000500,0.000500,0.030000,,,0.030000,HARD,,
12,t12,Aperiodic,15,0.000000,0.001300,0.001300,0.030000,0.030000,0.050000,0.030000,HARD,,
13,t13,Aperiodic,7,0.000000,0.001000,0.001000,0.110000,0.110000,0.190000,0.110000,HARD,,
14,t14,Aperiodic,11,0.000000,0.001100,0.001100,0.050000,0.050000,0.090000,0.050000,HARD,,
15,t15,Periodic,6,0.000000,0.004700,0.004700,0.120000,,,0.120000,HARD,,
16,t16,Periodic,20,0.000000,0.000300,0.000300,0.020000,,,0.020000,HARD,,
17,t17,Aperiodic,14,0.000000,0.000100,0.000100,0.030000,0.030000,0.050000,0.030000,HARD,,
18,t18,Periodic,5,0.000000,0.032500,0.032500,0.280000,,,0.280000,HARD,,
19,t19,Periodic,24,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
20,t20,Periodic,9,0.000000,0.000300,0.000300,0.060000,,,0.060000,HARD,,
21,t21,Periodic,13,0.000000,0.002200,0.002200,0.040000,,,0.040000,HARD,,
22,t22,Aperiodic,1,0.000000,0.006200,0.006200,0.530000,0.530000,0.890000,0.530000,HARD,,
23,t23,Aperiodic,8,0.000000,0.001000,0.001000,0.070000,0.070000,0.130000,0.070000,HARD,,
24,t24,Periodic,23,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
25,t25,Periodic,10,0.000000,0.002500,0.002500,0.050000,,,0.050000,HARD,,

