Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,18,0.000000,0.002300,0.002300,0.020000,,,0.020000,HARD,,
2,t02,Aperiodic,25,0.000000,0.000600,0.000600,0.010000,0.010000,0.030000,0.010000,HARD,,
3,t03,Periodic,24,0.000000,0.002700,0.002700,0.010000,,,0.010000,HARD,,
4,t04,Aperiodic,9,0.000000,0.009900,0.009900,0.160000,0.160000,0.280000,0.160000,HARD,,
5,t05,Periodic,14,0.000000,0.013800,0.023000,0.040000,,,0.040000,HARD,,
6,t06,Aperiodic,2,0.000000,0.112300,0.112300,0.360000,0.360000,0.620000,0.360000,HARD,,
7,t07,Aperiodic,12,0.000000,0.017800,0.017800,0.100000,0.100000,0.180000,0.100000,HARD,,
8,t08,Periodic,5,0.000000,0.044200,0.044200,0.300000,,,0.300000,HARD,,
9,t09,Aperiodic,23,0.000000,0.007800,0.007800,0.010000,0.010000,0.030000,0.010000,HARD,,
10,t10,Aperiodic,6,0.000000,0.008000,0.008000,0.280000,0.280000,0.480000,0.280000,HARD,,
11,t11,Periodic,22,0.000000,0.000900,0.000900,0.010000,,,0.010000,HARD,,
12,t12,Periodic,21,0.000000,0.006400,0.006400,0.010000,,,0.010000,HARD,,
13,t13,Periodic,8,0.000000,0.109500,0.109500,0.210000,,,0.210000,HARD,,
14,t14,Periodic,10,0.000000,0.034600,0.034600,0.140000,,,0.140000,HARD,,
15,t15,Aperiodic,1,0.000000,0.165700,0.165700,0.420000,0.420000,0.700000,0.420000,HARD,,
16,t16,Aperiodic,17,0.000000,0.000200,0.000200,0.020000,0.020000,0.040000,0.020000,HARD,,
17,t17,Periodic,7,0.000000,0.086600,0.086600,0.210000,,,0.210000,HARD,,
18,t18,Aperiodic,16,0.000000,0.001700,0.001700,0.020000,0.020000,0.040000,0.020000,HARD,,
19,t19,Aperiodic,4,0.000000,0.177900,0.177900,0.330000,0.330000,0.570000,0.330000,HARD,,
20,t20,Aperiodic,11,0.000000,0.033300,0.033300,0.100000,0.100000,0.180000,0.100000,HARD,,
21,t21,Periodic,20,0.000000,0.002200,0.002200,0.010000,,,0.010000,HARD,,
22,t22,Periodic,19,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
23,t23,Aperiodic,3,0.000000,0.137800,0.137800,0.350000,0.350000,0.590000,0.350000,HARD,,
24,t24,Aperiodic,15,0.000000,0.003500,0.003500,0.030000,0.030000,0.050000,0.030000,HARD,,
25,t25,Periodic,13,0.000000,0.000600,0.001200,0.040000,,,0.040000,HARD,,

