Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,3,0.000000,0.084800,0.084800,0.560000,,,0.560000,HARD,,
2,t02,Aperiodic,15,0.000000,0.007900,0.007900,0.030000,0.030000,0.050000,0.030000,HARD,,
3,t03,Periodic,9,0.000000,0.000300,0.000300,0.160000,,,0.160000,HARD,,
4,t04,Periodic,25,0.000000,0.001800,0.001800,0.010000,,,0.010000,HARD,,
5,t05,Aperiodic,7,0.000000,0.107300,0.107300,0.170000,0.170000,0.290000,0.170000,HARD,,
6,t06,Periodic,24,0.000000,0.004100,0.004100,0.010000,,,0.010000,HARD,,
7,t07,Aperiodic,10,0.000000,0.020000,0.020000,0.150000,0.150000,0.250000,0.150000,HARD,,
8,t08,Aperiodic,5,0.000000,0.213200,0.355400,0.440000,0.440000,0.740000,0.440000,HARD,,
9,t09,Periodic,23,0.000000,0.002400,0.002400,0.010000,,,0.010000,HARD,,
10,t10,Periodic,2,0.000000,0.028200,0.028200,0.560000,,,0.560000,HARD,,
11,t11,Aperiodic,11,0.000000,0.067300,0.067300,0.120000,0.120000,0.220000,0.120000,HARD,,
12,t12,Aperiodic,8,0.000000,0.007600,0.012800,0.160000,0.160000,0.280000,0.160000,HARD,,
13,t13,Aperiodic,14,0.000000,0.001300,0.001300,0.030000,0.030000,0.050000,0.030000,HARD,,
14,t14,Periodic,22,0.000000,0.004600,0.004600,0.010000,,,0.010000,HARD,,
15,t15,Aperiodic,13,0.000000,0.000100,0.000100,0.030000,0.030000,0.050000,0.030000,HARD,,
16,t16,Periodic,21,0.000000,0.001000,0.001000,0.010000,,,0.010000,HARD,,
17,t17,Aperiodic,4,0.000000,0.154000,0.154000,0.510000,0.510000,0.850000,0.510000,HARD,,
18,t18,Periodic,20,0.000000,0.001900,0.001900,0.010000,,,0.010000,HARD,,
19,t19,Aperiodic,16,0.000000,0.008000,0.008000,0.020000,0.020000,0.040000,0.020000,HARD,,
20,t20,Periodic,19,0.000000,0.006800,0.006800,0.010000,,,0.010000,HARD,,
21,t21,Periodic,18,0.000000,0.001100,0.001100,0.010000,,,0.010000,HARD,,
22,t22,Periodic,17,0.000000,0.004400,0.004400,0.010000,,,0.010000,HARD,,
23,t23,Aperiodic,6,0.000000,0.046100,0.046100,0.370000,0.370000,0.630000,0.370000,HARD,,
24,t24,Aperiodic,1,0.000000,0.006300,0.006300,0.610000,0.610000,1.030000,0.610000,HARD,,
25,t25,Aperiodic,12,0.000000,0.006900,0.006900,0.060000,0.060000,0.120000,0.060000,HARD,,

