Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,12,0.000000,0.023100,0.023100,0.050000,0.050000,0.090000,0.050000,HARD,,
2,t02,Aperiodic,7,0.000000,0.002700,0.002700,0.120000,0.120000,0.220000,0.120000,HARD,,
3,t03,Periodic,25,0.000000,0.003000,0.003000,0.010000,,,0.010000,HARD,,
4,t04,Periodic,24,0.000000,0.002200,0.002200,0.010000,,,0.010000,HARD,,
5,t05,Periodic,14,0.000000,0.004800,0.004800,0.040000,,,0.040000,HARD,,
6,t06,Aperiodic,6,0.000000,0.002500,0.002500,0.160000,0.160000,0.280000,0.160000,HARD,,
7,t07,Aperiodic,3,0.000000,0.029600,0.029600,0.450000,0.450000,0.770000,0.450000,HARD,,
8,t08,Periodic,17,0.000000,0.007800,0.007800,0.030000,,,0.030000,HARD,,
9,t09,Aperiodic,10,0.000000,0.042200,0.042200,0.060000,0.060000,0.100000,0.060000,HARD,,
10,t10,Aperiodic,11,0.000000,0.017700,0.017700,0.050000,0.050000,0.090000,0.050000,HARD,,
11,t11,Aperiodic,23,0.000000,0.001400,0.001400,0.010000,0.010000,0.030000,0.010000,HARD,,
12,t12,Periodic,22,0.000000,0.001300,0.001300,0.010000,,,0.010000,HARD,,
13,t13,Periodic,20,0.000000,0.007100,0.007100,0.020000,,,0.020000,HARD,,
14,t14,Aperiodic,16,0.000000,0.012100,0.012100,0.030000,0.030000,0.050000,0.030000,HARD,,
15,t15,Periodic,5,0.000000,0.031300,0.031300,0.200000,,,0.200000,HARD,,
16,t16,Periodic,2,0.000000,0.155000,0.155000,0.500000,,,0.500000,HARD,,
17,t17,Periodic,8,0.000000,0.030500,0.030500,0.100000,,,0.100000,HARD,,
18,t18,Aperiodic,15,0.000000,0.006800,0.006800,0.030000,0.030000,0.050000,0.030000,HARD,,
19,t19,Aperiodic,1,0.000000,0.203900,0.203900,0.660000,0.660000,1.100000,0.660000,HARD,,
20,t20,Periodic,21,0.000000,0.001100,0.001900,0.010000,,,0.010000,HARD,,
21,t21,Periodic,19,0.000000,0.000400,0.000400,0.020000,,,0.020000,HARD,,
22,t22,Aperiodic,13,0.000000,0.020800,0.020800,0.040000,0.040000,0.080000,0.040000,HARD,,
23,t23,Aperiodic,4,0.000000,0.012900,0.012900,0.330000,0.330000,0.550000,0.330000,HARD,,
24,t24,Aperiodic,9,0.000000,0.002300,0.003900,0.090000,0.090000,0.150000,0.090000,HARD,,
25,t25,Periodic,18,0.000000,0.014100,0.014100,0.020000,,,0.020000,HARD,,

