Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,17,0.000000,0.006100,0.006100,0.030000,0.030000,0.050000,0.030000,HARD,,
2,t02,Aperiodic,19,0.000000,0.002000,0.002000,0.020000,0.020000,0.040000,0.020000,HARD,,
3,t03,Periodic,11,0.000000,0.019400,0.019400,0.060000,,,0.060000,HARD,,
4,t04,Aperiodic,2,0.000000,0.158900,0.158900,0.540000,0.540000,0.920000,0.540000,HARD,,
5,t05,Aperiodic,3,0.000000,0.097200,0.097200,0.520000,0.520000,0.880000,0.520000,HARD,,
6,t06,Periodic,25,0.000000,0.007100,0.007100,0.010000,,,0.010000,HARD,,
7,t07,Periodic,24,0.000000,0.004300,0.004300,0.010000,,,0.010000,HARD,,
8,t08,Aperiodic,7,0.000000,0.025000,0.025000,0.110000,0.110000,0.190000,0.110000,HARD,,
9,t09,Aperiodic,10,0.000000,0.010300,0.010300,0.060000,0.060000,0.120000,0.060000,HARD,,
10,t10,Periodic,12,0.000000,0.005600,0.005600,0.050000,,,0.050000,HARD,,
11,t11,Aperiodic,4,0.000000,0.054900,0.091500,0.500000,0.500000,0.840000,0.500000,HARD,,
12,t12,Periodic,23,0.000000,0.002900,0.002900,0.010000,,,0.010000,HARD,,
13,t13,Periodic,9,0.000000,0.047300,0.047300,0.080000,,,0.080000,HARD,,
14,t14,Periodic,22,0.000000,0.003600,0.003600,0.010000,,,0.010000,HARD,,
15,t15,Periodic,21,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
16,t16,Periodic,18,0.000000,0.010500,0.010500,0.020000,,,0.020000,HARD,,
17,t17,Periodic,16,0.000000,0.001500,0.001500,0.030000,,,0.030000,HARD,,
18,t18,Aperiodic,14,0.000000,0.006900,0.006900,0.040000,0.040000,0.080000,0.040000,HARD,,
19,t19,Aperiodic,15,0.000000,0.009900,0.009900,0.030000,0.030000,0.070000,0.030000,HARD,,
20,t20,Periodic,6,0.000000,0.031400,0.031400,0.360000,,,0.360000,HARD,,
21,t21,Aperiodic,1,0.000000,0.011100,0.011100,0.600000,0.600000,1.000000,0.600000,HARD,,
22,t22,Aperiodic,13,0.000000,0.003500,0.003500,0.040000,0.040000,0.080000,0.040000,HARD,,
23,t23,Aperiodic,8,0.000000,0.018900,0.018900,0.090000,0.090000,0.150000,0.090000,HARD,,
24,t24,Aperiodic,5,0.000000,0.138200,0.230400,0.420000,0.420000,0.700000,0.420000,HARD,,
25,t25,Periodic,20,0.000000,0.000800,0.000800,0.010000,,,0.010000,HARD,,

