Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,25,0.000000,0.004700,0.004700,0.010000,,,0.010000,HARD,,
2,t02,Aperiodic,4,0.000000,0.062300,0.062300,0.150000,0.150000,0.270000,0.150000,HARD,,
3,t03,Periodic,24,0.000000,0.000700,0.000700,0.010000,,,0.010000,HARD,,
4,t04,Aperiodic,10,0.000000,0.004300,0.004300,0.060000,0.060000,0.100000,0.060000,HARD,,
5,t05,Aperiodic,3,0.000000,0.047600,0.047600,0.240000,0.240000,0.420000,0.240000,HARD,,
6,t06,Periodic,23,0.000000,0.002600,0.002600,0.010000,,,0.010000,HARD,,
7,t07,Periodic,22,0.000000,0.001700,0.001700,0.010000,,,0.010000,HARD,,
8,t08,Aperiodic,21,0.000000,0.004500,0.007500,0.010000,0.010000,0.030000,0.010000,HARD,,
9,t09,Aperiodic,9,0.000000,0.029300,0.029300,0.090000,0.090000,0.170000,0.090000,HARD,,
10,t10,Aperiodic,6,0.000000,0.011000,0.011000,0.130000,0.130000,0.230000,0.130000,HARD,,
11,t11,Periodic,20,0.000000,0.002300,0.002300,0.010000,,,0.010000,HARD,,
12,t12,Periodic,19,0.000000,0.008600,0.008600,0.010000,,,0.010000,HARD,,
13,t13,Periodic,12,0.000000,0.030400,0.030400,0.050000,,,0.050000,HARD,,
14,t14,Periodic,18,0.000000,0.000700,0.000700,0.010000,,,0.010000,HARD,,
15,t15,Periodic,5,0.000000,0.004600,0.004600,0.140000,,,0.140000,HARD,,
16,t16,Aperiodic,7,0.000000,0.029100,0.029100,0.120000,0.120000,0.200000,0.120000,HARD,,
17,t17,Aperiodic,1,0.000000,0.190600,0.190600,0.620000,0.620000,1.040000,0.620000,HARD,,
18,t18,Aperiodic,2,0.000000,0.025300,0.042300,0.420000,0.420000,0.700000,0.420000,HARD,,
19,t19,Aperiodic,11,0.000000,0.017400,0.017400,0.050000,0.050000,0.090000,0.050000,HARD,,
20,t20,Periodic,13,0.000000,0.000700,0.000700,0.040000,,,0.040000,HARD,,
21,t21,Aperiodic,8,0.000000,0.000500,0.000500,0.100000,0.100000,0.180000,0.100000,HARD,,
22,t22,Aperiodic,15,0.000000,0.002400,0.002400,0.020000,0.020000,0.040000,0.020000,HARD,,
23,t23,Periodic,17,0.000000,0.004900,0.004900,0.010000,,,0.010000,HARD,,
24,t24,Periodic,16,0.000000,0.002200,0.002200,0.010000,,,0.010000,HARD,,
25,t25,Aperiodic,14,0.000000,0.000700,0.000700,0.020000,0.020000,0.040000,0.020000,HARD,,

