Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,14,0.000000,0.006900,0.006900,0.030000,0.030000,0.050000,0.030000,HARD,,
2,t02,Periodic,11,0.000000,0.015700,0.015700,0.040000,,,0.040000,HARD,,
3,t03,Periodic,17,0.000000,0.000700,0.000700,0.020000,,,0.020000,HARD,,
4,t04,Periodic,25,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
5,t05,Aperiodic,5,0.000000,0.095100,0.095100,0.260000,0.260000,0.440000,0.260000,HARD,,
6,t06,Periodic,13,0.000000,0.001200,0.001200,0.030000,,,0.030000,HARD,,
7,t07,Aperiodic,9,0.000000,0.003200,0.003200,0.070000,0.070000,0.130000,0.070000,HARD,,
8,t08,Aperiodic,24,0.000000,0.002100,0.002100,0.010000,0.010000,0.030000,0.010000,HARD,,
9,t09,Periodic,7,0.000000,0.010100,0.016900,0.140000,,,0.140000,HARD,,
10,t10,Aperiodic,10,0.000000,0.015800,0.015800,0.060000,0.060000,0.100000,0.060000,HARD,,
11,t11,Aperiodic,23,0.000000,0.000400,0.000400,0.010000,0.010000,0.030000,0.010000,HARD,,
12,t12,Periodic,22,0.000000,0.002900,0.002900,0.010000,,,0.010000,HARD,,
13,t13,Aperiodic,6,0.000000,0.048600,0.048600,0.220000,0.220000,0.380000,0.220000,HARD,,
14,t14,Aperiodic,16,0.000000,0.005300,0.005300,0.020000,0.020000,0.040000,0.020000,HARD,,
15,t15,Periodic,21,0.000000,0.003100,0.003100,0.010000,,,0.010000,HARD,,
16,t16,Periodic,20,0.000000,0.007000,0.007000,0.010000,,,0.010000,HARD,,
17,t17,Aperiodic,1,0.000000,0.312300,0.312300,0.690000,0.690000,1.170000,0.690000,HARD,,
18,t18,Periodic,12,0.000000,0.020000,0.020000,0.030000,,,0.030000,HARD,,
19,t19,Aperiodic,2,0.000000,0.203400,0.203400,0.680000,0.680000,1.140000,0.680000,HARD,,
20,t20,Periodic,19,0.000000,0.004200,0.004200,0.010000,,,0.010000,HARD,,
21,t21,Periodic,15,0.000000,0.002100,0.002100,0.020000,,,0.020000,HARD,,
22,t22,Periodic,18,0.000000,0.002100,0.002100,0.010000,,,0.010000,HARD,,
23,t23,Aperiodic,3,0.000000,0.005000,0.005000,0.540000,0.540000,0.920000,0.540000,HARD,,
24,t24,Aperiodic,4,0.000000,0.075300,0.125700,0.440000,0.440000,0.740000,0.440000,HARD,,
25,t25,Aperiodic,8,0.000000,0.027700,0.027700,0.080000,0.080000,0.140000,0.080000,HARD,,

