Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,8,0.000000,0.065400,0.065400,0.140000,,,0.140000,HARD,,
2,t02,Aperiodic,13,0.000000,0.006500,0.006500,0.080000,0.080000,0.140000,0.080000,HARD,,
3,t03,Periodic,19,0.000000,0.007500,0.007500,0.020000,,,0.020000,HARD,,
4,t04,Periodic,25,0.000000,0.006000,0.006000,0.010000,,,0.010000,HARD,,
5,t05,Aperiodic,5,0.000000,0.116600,0.116600,0.220000,0.220000,0.380000,0.220000,HARD,,
6,t06,Periodic,18,0.000000,0.001000,0.001000,0.020000,,,0.020000,HARD,,
7,t07,Periodic,12,0.000000,0.026200,0.026200,0.080000,,,0.080000,HARD,,
8,t08,Aperiodic,3,0.000000,0.106200,0.106200,0.290000,0.290000,0.490000,0.290000,HARD,,
9,t09,Aperiodic,4,0.000000,0.119000,0.119000,0.250000,0.250000,0.430000,0.250000,HARD,,
10,t10,Aperiodic,1,0.000000,0.004900,0.004900,0.320000,0.320000,0.540000,0.320000,HARD,,
11,t11,Aperiodic,2,0.000000,0.105200,0.105200,0.300000,0.300000,0.520000,0.300000,HARD,,
12,t12,Periodic,14,0.000000,0.036000,0.036000,0.060000,,,0.060000,HARD,,
13,t13,Periodic,24,0.000000,0.006200,0.006200,0.010000,,,0.010000,HARD,,
14,t14,Periodic,23,0.000000,0.003700,0.006300,0.010000,,,0.010000,HARD,,
15,t15,Aperiodic,6,0.000000,0.089600,0.089600,0.210000,0.210000,0.350000,0.210000,HARD,,
16,t16,Aperiodic,7,0.000000,0.048900,0.048900,0.160000,0.160000,0.280000,0.160000,HARD,,
17,t17,Aperiodic,11,0.000000,0.002000,0.002000,0.080000,0.080000,0.140000,0.080000,HARD,,
18,t18,Periodic,22,0.000000,0.007100,0.007100,0.010000,,,0.010000,HARD,,
19,t19,Aperiodic,16,0.000000,0.002200,0.002200,0.030000,0.030000,0.050000,0.030000,HARD,,
20,t20,Periodic,21,0.000000,0.006000,0.006000,0.010000,,,0.010000,HARD,,
21,t21,Aperiodic,17,0.000000,0.018300,0.018300,0.020000,0.020000,0.040000,0.020000,HARD,,
22,t22,Periodic,10,0.000000,0.047800,0.047800,0.080000,,,0.080000,HARD,,
23,t23,Aperiodic,15,0.000000,0.017600,0.029400,0.040000,0.040000,0.080000,0.040000,HARD,,
24,t24,Aperiodic,20,0.000000,0.005800,0.005800,0.010000,0.010000,0.030000,0.010000,HARD,,
25,t25,Periodic,9,0.000000,0.025300,0.025300,0.080000,,,0.080000,HARD,,

