Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,16,0.000000,0.011500,0.011500,0.020000,,,0.020000,HARD,,
2,t02,Periodic,15,0.000000,0.011800,0.011800,0.020000,,,0.020000,HARD,,
3,t03,Aperiodic,25,0.000000,0.008000,0.008000,0.010000,0.010000,0.030000,0.010000,HARD,,
4,t04,Aperiodic,1,0.000000,0.107500,0.107500,0.630000,0.630000,1.070000,0.630000,HARD,,
5,t05,Aperiodic,3,0.000000,0.001300,0.001300,0.180000,0.180000,0.320000,0.180000,HARD,,
6,t06,Aperiodic,8,0.000000,0.061900,0.061900,0.120000,0.120000,0.200000,0.120000,HARD,,
7,t07,Periodic,2,0.000000,0.098400,0.098400,0.270000,,,0.270000,HARD,,
8,t08,Aperiodic,9,0.000000,0.035500,0.035500,0.090000,0.090000,0.150000,0.090000,HARD,,
9,t09,Periodic,24,0.000000,0.007000,0.007000,0.010000,,,0.010000,HARD,,
10,t10,Periodic,23,0.000000,0.002400,0.002400,0.010000,,,0.010000,HARD,,
11,t11,Periodic,22,0.000000,0.001300,0.001300,0.010000,,,0.010000,HARD,,
12,t12,Periodic,21,0.000000,0.005800,0.005800,0.010000,,,0.010000,HARD,,
13,t13,Aperiodic,12,0.000000,0.037900,0.037900,0.050000,0.050000,0.090000,0.050000,HARD,,
14,t14,Aperiodic,6,0.000000,0.030700,0.030700,0.150000,0.150000,0.250000,0.150000,HARD,,
15,t15,Periodic,20,0.000000,0.008200,0.008200,0.010000,,,0.010000,HARD,,
16,t16,Aperiodic,5,0.000000,0.039200,0.039200,0.150000,0.150000,0.250000,0.150000,HARD,,
17,t17,Aperiodic,14,0.000000,0.005300,0.005300,0.030000,0.030000,0.070000,0.030000,HARD,,
18,t18,Aperiodic,13,0.000000,0.016100,0.016100,0.030000,0.030000,0.070000,0.030000,HARD,,
19,t19,Aperiodic,10,0.000000,0.020200,0.020200,0.060000,0.060000,0.120000,0.060000,HARD,,
20,t20,Periodic,11,0.000000,0.007200,0.012200,0.050000,,,0.050000,HARD,,
21,t21,Periodic,19,0.000000,0.006800,0.006800,0.010000,,,0.010000,HARD,,
22,t22,Aperiodic,4,0.000000,0.076800,0.076800,0.150000,0.150000,0.250000,0.150000,HARD,,
23,t23,Periodic,18,0.000000,0.008200,0.008200,0.010000,,,0.010000,HARD,,
24,t24,Periodic,17,0.000000,0.000800,0.001400,0.010000,,,0.010000,HARD,,
25,t25,Aperiodic,7,0.000000,0.009600,0.009600,0.130000,0.130000,0.230000,0.130000,HARD,,

