Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,7,0.000000,0.024200,0.024200,0.080000,,,0.080000,HARD,,
2,t02,Periodic,25,0.000000,0.004400,0.004400,0.010000,,,0.010000,HARD,,
3,t03,Periodic,24,0.000000,0.004900,0.004900,0.010000,,,0.010000,HARD,,
4,t04,Aperiodic,13,0.000000,0.034500,0.034500,0.050000,0.050000,0.090000,0.050000,HARD,,
5,t05,Periodic,20,0.000000,0.028900,0.028900,0.030000,,,0.030000,HARD,,
6,t06,Periodic,12,0.000000,0.005500,0.005500,0.060000,,,0.060000,HARD,,
7,t07,Periodic,5,0.000000,0.022000,0.022000,0.120000,,,0.120000,HARD,,
8,t08,Aperiodic,15,0.000000,0.014500,0.014500,0.040000,0.040000,0.080000,0.040000,HARD,,
9,t09,Aperiodic,14,0.000000,0.009300,0.009300,0.040000,0.040000,0.080000,0.040000,HARD,,
10,t10,Aperiodic,1,0.000000,0.044200,0.044200,0.450000,0.450000,0.770000,0.450000,HARD,,
11,t11,Aperiodic,19,0.000000,0.021800,0.021800,0.030000,0.030000,0.070000,0.030000,HARD,,
12,t12,Aperiodic,3,0.000000,0.113500,0.113500,0.300000,0.300000,0.520000,0.300000,HARD,,
13,t13,Periodic,11,0.000000,0.006200,0.006200,0.060000,,,0.060000,HARD,,
14,t14,Aperiodic,18,0.000000,0.006500,0.006500,0.030000,0.030000,0.050000,0.030000,HARD,,
15,t15,Aperiodic,10,0.000000,0.022300,0.022300,0.070000,0.070000,0.130000,0.070000,HARD,,
16,t16,Aperiodic,4,0.000000,0.135300,0.135300,0.290000,0.290000,0.490000,0.290000,HARD,,
17,t17,Aperiodic,21,0.000000,0.003300,0.005500,0.020000,0.020000,0.040000,0.020000,HARD,,
18,t18,Periodic,23,0.000000,0.000800,0.000800,0.010000,,,0.010000,HARD,,
19,t19,Periodic,17,0.000000,0.029200,0.029200,0.030000,,,0.030000,HARD,,
20,t20,Aperiodic,2,0.000000,0.133000,0.133000,0.300000,0.300000,0.520000,0.300000,HARD,,
21,t21,Periodic,9,0.000000,0.040800,0.068200,0.070000,,,0.070000,HARD,,
22,t22,Aperiodic,8,0.000000,0.030600,0.030600,0.070000,0.070000,0.130000,0.070000,HARD,,
23,t23,Periodic,16,0.000000,0.026000,0.026000,0.030000,,,0.030000,HARD,,
24,t24,Periodic,22,0.000000,0.002300,0.002300,0.010000,,,0.010000,HARD,,
25,t25,Aperiodic,6,0.000000,0.034600,0.034600,0.080000,0.080000,0.140000,0.080000,HARD,,

