Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,25,0.000000,0.005900,0.005900,0.010000,,,0.010000,HARD,,
2,t02,Aperiodic,8,0.000000,0.043600,0.043600,0.120000,0.120000,0.200000,0.120000,HARD,,
3,t03,Periodic,12,0.000000,0.052400,0.052400,0.080000,,,0.080000,HARD,,
4,t04,Periodic,11,0.000000,0.013700,0.013700,0.080000,,,0.080000,HARD,,
5,t05,Periodic,7,0.000000,0.026100,0.026100,0.120000,,,0.120000,HARD,,
6,t06,Aperiodic,9,0.000000,0.066400,0.066400,0.100000,0.100000,0.180000,0.100000,HARD,,
7,t07,Aperiodic,6,0.000000,0.083100,0.083100,0.120000,0.120000,0.200000,0.120000,HARD,,
8,t08,Aperiodic,22,0.000000,0.001200,0.001200,0.030000,0.030000,0.070000,0.030000,HARD,,
9,t09,Aperiodic,21,0.000000,0.027500,0.027500,0.030000,0.030000,0.050000,0.030000,HARD,,
10,t10,Aperiodic,18,0.000000,0.011500,0.019300,0.040000,0.040000,0.080000,0.040000,HARD,,
11,t11,Aperiodic,5,0.000000,0.129600,0.129600,0.240000,0.240000,0.400000,0.240000,HARD,,
12,t12,Periodic,17,0.000000,0.008500,0.008500,0.040000,,,0.040000,HARD,,
13,t13,Aperiodic,2,0.000000,0.124400,0.124400,0.280000,0.280000,0.480000,0.280000,HARD,,
14,t14,Aperiodic,13,0.000000,0.036600,0.036600,0.060000,0.060000,0.100000,0.060000,HARD,,
15,t15,Periodic,20,0.000000,0.011000,0.011000,0.030000,,,0.030000,HARD,,
16,t16,Periodic,4,0.000000,0.152300,0.152300,0.240000,,,0.240000,HARD,,
17,t17,Periodic,16,0.000000,0.010000,0.010000,0.040000,,,0.040000,HARD,,
18,t18,Periodic,24,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
19,t19,Aperiodic,10,0.000000,0.053500,0.053500,0.090000,0.090000,0.150000,0.090000,HARD,,
20,t20,Periodic,14,0.000000,0.010900,0.010900,0.050000,,,0.050000,HARD,,
21,t21,Aperiodic,15,0.000000,0.002600,0.002600,0.040000,0.040000,0.080000,0.040000,HARD,,
22,t22,Aperiodic,3,0.000000,0.155800,0.155800,0.250000,0.250000,0.430000,0.250000,HARD,,
23,t23,Periodic,23,0.000000,0.005300,0.005300,0.010000,,,0.010000,HARD,,
24,t24,Periodic,19,0.000000,0.015800,0.026400,0.030000,,,0.030000,HARD,,
25,t25,Aperiodic,1,0.000000,0.017500,0.017500,0.610000,0.610000,1.030000,0.610000,HARD,,

