Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,25,0.000000,0.000700,0.000700,0.010000,,,0.010000,HARD,,
2,t02,Aperiodic,4,0.000000,0.291600,0.291600,0.400000,0.400000,0.680000,0.400000,HARD,,
3,t03,Aperiodic,9,0.000000,0.116500,0.116500,0.130000,0.130000,0.230000,0.130000,HARD,,
4,t04,Aperiodic,8,0.000000,0.084500,0.084500,0.170000,0.170000,0.290000,0.170000,HARD,,
5,t05,Aperiodic,2,0.000000,0.075100,0.075100,0.490000,0.490000,0.830000,0.490000,HARD,,
6,t06,Aperiodic,6,0.000000,0.021900,0.021900,0.280000,0.280000,0.480000,0.280000,HARD,,
7,t07,Periodic,24,0.000000,0.006900,0.006900,0.010000,,,0.010000,HARD,,
8,t08,Aperiodic,14,0.000000,0.011100,0.011100,0.050000,0.050000,0.090000,0.050000,HARD,,
9,t09,Periodic,7,0.000000,0.154200,0.154200,0.240000,,,0.240000,HARD,,
10,t10,Periodic,16,0.000000,0.033000,0.033000,0.040000,,,0.040000,HARD,,
11,t11,Aperiodic,23,0.000000,0.000700,0.000700,0.010000,0.010000,0.030000,0.010000,HARD,,
12,t12,Aperiodic,10,0.000000,0.058000,0.058000,0.110000,0.110000,0.190000,0.110000,HARD,,
13,t13,Periodic,17,0.000000,0.010100,0.010100,0.030000,,,0.030000,HARD,,
14,t14,Aperiodic,3,0.000000,0.301800,0.301800,0.470000,0.470000,0.790000,0.470000,HARD,,
15,t15,Periodic,22,0.000000,0.003200,0.005400,0.010000,,,0.010000,HARD,,
16,t16,Periodic,21,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
17,t17,Periodic,15,0.000000,0.014900,0.014900,0.040000,,,0.040000,HARD,,
18,t18,Aperiodic,20,0.000000,0.007300,0.007300,0.010000,0.010000,0.030000,0.010000,HARD,,
19,t19,Aperiodic,12,0.000000,0.003500,0.005900,0.060000,0.060000,0.100000,0.060000,HARD,,
20,t20,Periodic,19,0.000000,0.003500,0.003500,0.010000,,,0.010000,HARD,,
21,t21,Aperiodic,5,0.000000,0.187300,0.187300,0.380000,0.380000,0.640000,0.380000,HARD,,
22,t22,Periodic,18,0.000000,0.002000,0.002000,0.010000,,,0.010000,HARD,,
23,t23,Aperiodic,13,0.000000,0.007300,0.007300,0.050000,0.050000,0.090000,0.050000,HARD,,
24,t24,Periodic,1,0.000000,0.403100,0.403100,0.960000,,,0.960000,HARD,,
25,t25,Periodic,11,0.000000,0.077200,0.077200,0.080000,,,0.080000,HARD,,

