Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,9,0.000000,0.039400,0.039400,0.110000,0.110000,0.190000,0.110000,HARD,,
2,t02,Aperiodic,17,0.000000,0.014200,0.023800,0.030000,0.030000,0.050000,0.030000,HARD,,
3,t03,Periodic,25,0.000000,0.002500,0.002500,0.010000,,,0.010000,HARD,,
4,t04,Periodic,24,0.000000,0.002600,0.002600,0.010000,,,0.010000,HARD,,
5,t05,Periodic,19,0.000000,0.008200,0.013800,0.020000,,,0.020000,HARD,,
6,t06,Aperiodic,16,0.000000,0.026300,0.026300,0.030000,0.030000,0.070000,0.030000,HARD,,
7,t07,Periodic,23,0.000000,0.006800,0.006800,0.010000,,,0.010000,HARD,,
8,t08,Aperiodic,11,0.000000,0.065300,0.065300,0.090000,0.090000,0.150000,0.090000,HARD,,
9,t09,Aperiodic,8,0.000000,0.073500,0.073500,0.120000,0.120000,0.220000,0.120000,HARD,,
10,t10,Aperiodic,4,0.000000,0.051200,0.051200,0.240000,0.240000,0.420000,0.240000,HARD,,
11,t11,Aperiodic,1,0.000000,0.338200,0.338200,0.690000,0.690000,1.170000,0.690000,HARD,,
12,t12,Periodic,12,0.000000,0.026100,0.026100,0.080000,,,0.080000,HARD,,
13,t13,Aperiodic,6,0.000000,0.119400,0.119400,0.150000,0.150000,0.250000,0.150000,HARD,,
14,t14,Aperiodic,10,0.000000,0.016300,0.016300,0.090000,0.090000,0.170000,0.090000,HARD,,
15,t15,Periodic,18,0.000000,0.003500,0.003500,0.020000,,,0.020000,HARD,,
16,t16,Periodic,22,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
17,t17,Aperiodic,2,0.000000,0.023100,0.023100,0.580000,0.580000,0.980000,0.580000,HARD,,
18,t18,Periodic,14,0.000000,0.051500,0.051500,0.060000,,,0.060000,HARD,,
19,t19,Aperiodic,5,0.000000,0.075600,0.075600,0.210000,0.210000,0.350000,0.210000,HARD,,
20,t20,Aperiodic,15,0.000000,0.016900,0.016900,0.030000,0.030000,0.050000,0.030000,HARD,,
21,t21,Periodic,21,0.000000,0.000500,0.000500,0.010000,,,0.010000,HARD,,
22,t22,Periodic,3,0.000000,0.254100,0.254100,0.480000,,,0.480000,HARD,,
23,t23,Aperiodic,13,0.000000,0.063200,0.063200,0.070000,0.070000,0.130000,0.070000,HARD,,
24,t24,Periodic,20,0.000000,0.000900,0.000900,0.010000,,,0.010000,HARD,,
25,t25,Periodic,7,0.000000,0.040400,0.040400,0.120000,,,0.120000,HARD,,

