Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,17,0.000000,0.004800,0.004800,0.030000,0.030000,0.050000,0.030000,HARD,,
2,t02,Periodic,15,0.000000,0.000100,0.000100,0.040000,,,0.040000,HARD,,
3,t03,Periodic,21,0.000000,0.000600,0.000600,0.020000,,,0.020000,HARD,,
4,t04,Periodic,25,0.000000,0.001300,0.001300,0.010000,,,0.010000,HARD,,
5,t05,Periodic,8,0.000000,0.024700,0.024700,0.150000,,,0.150000,HARD,,
6,t06,Aperiodic,6,0.000000,0.009400,0.009400,0.210000,0.210000,0.350000,0.210000,HARD,,
7,t07,Aperiodic,24,0.000000,0.001500,0.001500,0.010000,0.010000,0.030000,0.010000,HARD,,
8,t08,Aperiodic,10,0.000000,0.004400,0.007400,0.070000,0.070000,0.130000,0.070000,HARD,,
9,t09,Aperiodic,3,0.000000,0.083500,0.083500,0.300000,0.300000,0.520000,0.300000,HARD,,
10,t10,Aperiodic,7,0.000000,0.001700,0.001700,0.160000,0.160000,0.280000,0.160000,HARD,,
11,t11,Aperiodic,14,0.000000,0.004800,0.004800,0.040000,0.040000,0.080000,0.040000,HARD,,
12,t12,Periodic,23,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
13,t13,Periodic,16,0.000000,0.001700,0.001700,0.030000,,,0.030000,HARD,,
14,t14,Periodic,5,0.000000,0.029600,0.029600,0.240000,,,0.240000,HARD,,
15,t15,Aperiodic,12,0.000000,0.005900,0.005900,0.060000,0.060000,0.120000,0.060000,HARD,,
16,t16,Aperiodic,9,0.000000,0.000300,0.000300,0.070000,0.070000,0.130000,0.070000,HARD,,
17,t17,Periodic,11,0.000000,0.003400,0.003400,0.060000,,,0.060000,HARD,,
18,t18,Aperiodic,22,0.000000,0.001900,0.001900,0.010000,0.010000,0.030000,0.010000,HARD,,
19,t19,Aperiodic,20,0.000000,0.004100,0.004100,0.020000,0.020000,0.040000,0.020000,HARD,,
20,t20,Aperiodic,1,0.000000,0.002900,0.002900,0.540000,0.540000,0.920000,0.540000,HARD,,
21,t21,Periodic,13,0.000000,0.001700,0.001700,0.050000,,,0.050000,HARD,,
22,t22,Aperiodic,2,0.000000,0.033000,0.055200,0.320000,0.320000,0.540000,0.320000,HARD,,
23,t23,Periodic,4,0.000000,0.004600,0.004600,0.240000,,,0.240000,HARD,,
24,t24,Periodic,19,0.000000,0.001500,0.001500,0.020000,,,0.020000,HARD,,
25,t25,Periodic,18,0.000000,0.001900,0.001900,0.020000,,,0.020000,HARD,,

