Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,13,0.000000,0.004000,0.004000,0.020000,0.020000,0.040000,0.020000,HARD,,
2,t02,Aperiodic,3,0.000000,0.006000,0.006000,0.330000,0.330000,0.570000,0.330000,HARD,,
3,t03,Periodic,25,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
4,t04,Aperiodic,24,0.000000,0.001500,0.001500,0.010000,0.010000,0.030000,0.010000,HARD,,
5,t05,Periodic,8,0.000000,0.018800,0.018800,0.090000,,,0.090000,HARD,,
6,t06,Periodic,11,0.000000,0.001200,0.001200,0.040000,,,0.040000,HARD,,
7,t07,Periodic,23,0.000000,0.001300,0.001300,0.010000,,,0.010000,HARD,,
8,t08,Aperiodic,1,0.000000,0.018900,0.018900,0.710000,0.710000,1.190000,0.710000,HARD,,
9,t09,Periodic,22,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
10,t10,Aperiodic,9,0.000000,0.005100,0.005100,0.060000,0.060000,0.120000,0.060000,HARD,,
11,t11,Aperiodic,12,0.000000,0.006800,0.006800,0.020000,0.020000,0.040000,0.020000,HARD,,
12,t12,Aperiodic,5,0.000000,0.003900,0.003900,0.130000,0.130000,0.230000,0.130000,HARD,,
13,t13,Periodic,21,0.000000,0.000900,0.000900,0.010000,,,0.010000,HARD,,
14,t14,Aperiodic,10,0.000000,0.003300,0.003300,0.040000,0.040000,0.080000,0.040000,HARD,,
15,t15,Periodic,20,0.000000,0.000700,0.000700,0.010000,,,0.010000,HARD,,
16,t16,Periodic,19,0.000000,0.000300,0.000700,0.010000,,,0.010000,HARD,,
17,t17,Aperiodic,7,0.000000,0.013200,0.013200,0.090000,0.090000,0.150000,0.090000,HARD,,
18,t18,Periodic,18,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
19,t19,Aperiodic,4,0.000000,0.022200,0.037200,0.200000,0.200000,0.340000,0.200000,HARD,,
20,t20,Periodic,17,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
21,t21,Aperiodic,16,0.000000,0.001100,0.001100,0.010000,0.010000,0.030000,0.010000,HARD,,
22,t22,Periodic,15,0.000000,0.002300,0.002300,0.010000,,,0.010000,HARD,,
23,t23,Periodic,14,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
24,t24,Aperiodic,6,0.000000,0.003500,0.003500,0.100000,0.100000,0.180000,0.100000,HARD,,
25,t25,Aperiodic,2,0.000000,0.018500,0.018500,0.510000,0.510000,0.850000,0.510000,HARD,,

