Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,26,0.000000,0.000300,0.000300,0.020000,0.020000,0.040000,0.020000,HARD,,
2,t02,Aperiodic,8,0.000000,0.009900,0.009900,0.200000,0.200000,0.340000,0.200000,HARD,,
3,t03,Periodic,10,0.000000,0.005300,0.005300,0.150000,,,0.150000,HARD,,
4,t04,Periodic,23,0.000000,0.000600,0.000600,0.030000,,,0.030000,HARD,,
5,t05,Periodic,25,0.000000,0.000200,0.000200,0.020000,,,0.020000,HARD,,
6,t06,Aperiodic,1,0.000000,0.016400,0.016400,0.530000,0.530000,0.890000,0.530000,HARD,,
7,t07,Periodic,35,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
8,t08,Periodic,34,0.000000,0.000700,0.000700,0.010000,,,0.010000,HARD,,
9,t09,Periodic,22,0.000000,0.000500,0.000500,0.030000,,,0.030000,HARD,,
10,t10,Periodic,33,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
11,t11,Aperiodic,7,0.000000,0.002200,0.002200,0.270000,0.270000,0.450000,0.270000,HARD,,
12,t12,Aperiodic,3,0.000000,0.013000,0.013000,0.480000,0.480000,0.800000,0.480000,HARD,,
13,t13,Aperiodic,32,0.000000,0.000900,0.000900,0.010000,0.010000,0.030000,0.010000,HARD,,
14,t14,Aperiodic,6,0.000000,0.015600,0.015600,0.300000,0.300000,0.520000,0.300000,HARD,,
15,t15,Periodic,20,0.000000,0.000100,0.000100,0.040000,,,0.040000,HARD,,
16,t16,Aperiodic,5,0.000000,0.017200,0.017200,0.360000,0.360000,0.620000,0.360000,HARD,,
17,t17,Aperiodic,9,0.000000,0.001200,0.001200,0.150000,0.150000,0.270000,0.150000,HARD,,
18,t18,Aperiodic,11,0.000000,0.004000,0.004000,0.140000,0.140000,0.240000,0.140000,HARD,,
19,t19,Periodic,19,0.000000,0.001400,0.001400,0.040000,,,0.040000,HARD,,
20,t20,Periodic,31,0.000000,0.000300,0.000500,0.010000,,,0.010000,HARD,,
21,t21,Periodic,14,0.000000,0.001300,0.001300,0.090000,,,0.090000,HARD,,
22,t22,Periodic,30,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
23,t23,Aperiodic,12,0.000000,0.000100,0.000100,0.130000,0.130000,0.230000,0.130000,HARD,,
24,t24,Periodic,18,0.000000,0.002100,0.003700,0.060000,,,0.060000,HARD,,
25,t25,Aperiodic,4,0.000000,0.029400,0.029400,0.390000,0.390000,0.670000,0.390000,HARD,,
26,t26,Aperiodic,24,0.000000,0.000100,0.000100,0.020000,0.020000,0.040000,0.020000,HARD,,
27,t27,Aperiodic,21,0.000000,0.000700,0.000700,0.030000,0.030000,0.050000,0.030000,HARD,,
28,t28,Periodic,29,0.000000,0.000500,0.000500,0.010000,,,0.010000,HARD,,
29,t29,Periodic,28,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
30,t30,Aperiodic,17,0.000000,0.000700,0.000700,0.060000,0.060000,0.100000,0.060000,HARD,,
31,t31,Periodic,16,0.000000,0.000600,0.000600,0.060000,,,0.060000,HARD,,
32,t32,Periodic,27,0.000000,0.000700,0.000700,0.010000,,,0.010000,HARD,,
33,t33,Aperiodic,2,0.000000,0.025000,0.025000,0.510000,0.510000,0.870000,0.510000,HARD,,
34,t34,Aperiodic,13,0.000000,0.006800,0.006800,0.120000,0.120000,0.200000,0.120000,HARD,,
35,t35,Aperiodic,15,0.000000,0.000800,0.000800,0.080000,0.080000,0.140000,0.080000,HARD,,

