Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,35,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
2,t02,Periodic,34,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
3,t03,Periodic,33,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
4,t04,Aperiodic,5,0.000000,0.004000,0.004000,0.250000,0.250000,0.430000,0.250000,HARD,,
5,t05,Periodic,9,0.000000,0.001300,0.002300,0.220000,,,0.220000,HARD,,
6,t06,Periodic,16,0.000000,0.002300,0.002300,0.090000,,,0.090000,HARD,,
7,t07,Aperiodic,15,0.000000,0.003800,0.003800,0.100000,0.100000,0.180000,0.100000,HARD,,
8,t08,Periodic,25,0.000000,0.001100,0.001100,0.030000,,,0.030000,HARD,,
9,t09,Periodic,22,0.000000,0.003400,0.003400,0.060000,,,0.060000,HARD,,
10,t10,Periodic,32,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
11,t11,Periodic,31,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
12,t12,Aperiodic,8,0.000000,0.002800,0.002800,0.230000,0.230000,0.390000,0.230000,HARD,,
13,t13,Aperiodic,12,0.000000,0.005900,0.005900,0.130000,0.130000,0.230000,0.130000,HARD,,
14,t14,Aperiodic,11,0.000000,0.021700,0.021700,0.190000,0.190000,0.330000,0.190000,HARD,,
15,t15,Aperiodic,7,0.000000,0.001900,0.001900,0.240000,0.240000,0.420000,0.240000,HARD,,
16,t16,Aperiodic,2,0.000000,0.017600,0.017600,0.480000,0.480000,0.820000,0.480000,HARD,,
17,t17,Aperiodic,4,0.000000,0.000100,0.000100,0.270000,0.270000,0.450000,0.270000,HARD,,
18,t18,Periodic,21,0.000000,0.001200,0.002000,0.060000,,,0.060000,HARD,,
19,t19,Aperiodic,18,0.000000,0.003300,0.003300,0.070000,0.070000,0.130000,0.070000,HARD,,
20,t20,Aperiodic,14,0.000000,0.006200,0.006200,0.110000,0.110000,0.190000,0.110000,HARD,,
21,t21,Aperiodic,28,0.000000,0.000900,0.000900,0.020000,0.020000,0.040000,0.020000,HARD,,
22,t22,Periodic,27,0.000000,0.000400,0.000400,0.020000,,,0.020000,HARD,,
23,t23,Periodic,13,0.000000,0.001500,0.001500,0.110000,,,0.110000,HARD,,
24,t24,Periodic,30,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
25,t25,Periodic,20,0.000000,0.000300,0.000300,0.060000,,,0.060000,HARD,,
26,t26,Aperiodic,17,0.000000,0.002300,0.002300,0.070000,0.070000,0.130000,0.070000,HARD,,
27,t27,Aperiodic,10,0.000000,0.000600,0.000600,0.210000,0.210000,0.370000,0.210000,HARD,,
28,t28,Aperiodic,24,0.000000,0.001500,0.001500,0.030000,0.030000,0.050000,0.030000,HARD,,
29,t29,Aperiodic,23,0.000000,0.003700,0.003700,0.040000,0.040000,0.080000,0.040000,HARD,,
30,t30,Aperiodic,6,0.000000,0.018900,0.018900,0.240000,0.240000,0.420000,0.240000,HARD,,
31,t31,Periodic,19,0.000000,0.000100,0.000100,0.060000,,,0.060000,HARD,,
32,t32,Periodic,29,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
33,t33,Periodic,26,0.000000,0.000200,0.000200,0.020000,,,0.020000,HARD,,
34,t34,Aperiodic,1,0.000000,0.008700,0.008700,0.680000,0.680000,1.140000,0.680000,HARD,,
35,t35,Aperiodic,3,0.000000,0.011400,0.011400,0.340000,0.340000,0.580000,0.340000,HARD,,

