Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,9,0.000000,0.068800,0.068800,0.100000,,,0.100000,HARD,,
2,t02,Periodic,8,0.000000,0.000200,0.000200,0.130000,,,0.130000,HARD,,
3,t03,Periodic,25,0.000000,0.007400,0.007400,0.010000,,,0.010000,HARD,,
4,t04,Aperiodic,24,0.000000,0.001500,0.001500,0.010000,0.010000,0.030000,0.010000,HARD,,
5,t05,Aperiodic,6,0.000000,0.102000,0.102000,0.150000,0.150000,0.250000,0.150000,HARD,,
6,t06,Aperiodic,14,0.000000,0.018900,0.018900,0.040000,0.040000,0.080000,0.040000,HARD,,
7,t07,Aperiodic,23,0.000000,0.009100,0.009100,0.010000,0.010000,0.030000,0.010000,HARD,,
8,t08,Aperiodic,1,0.000000,0.123300,0.123300,0.630000,0.630000,1.050000,0.630000,HARD,,
9,t09,Periodic,13,0.000000,0.028900,0.028900,0.040000,,,0.040000,HARD,,
10,t10,Aperiodic,7,0.000000,0.042300,0.042300,0.130000,0.130000,0.230000,0.130000,HARD,,
11,t11,Periodic,22,0.000000,0.000700,0.000700,0.010000,,,0.010000,HARD,,
12,t12,Aperiodic,5,0.000000,0.069300,0.069300,0.170000,0.170000,0.290000,0.170000,HARD,,
13,t13,Aperiodic,2,0.000000,0.057800,0.057800,0.560000,0.560000,0.940000,0.560000,HARD,,
14,t14,Aperiodic,3,0.000000,0.240300,0.240300,0.480000,0.480000,0.820000,0.480000,HARD,,
15,t15,Periodic,21,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
16,t16,Aperiodic,15,0.000000,0.015600,0.015600,0.030000,0.030000,0.070000,0.030000,HARD,,
17,t17,Periodic,20,0.000000,0.001100,0.001100,0.010000,,,0.010000,HARD,,
18,t18,Periodic,19,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
19,t19,Periodic,18,0.000000,0.002600,0.004400,0.010000,,,0.010000,HARD,,
20,t20,Periodic,12,0.000000,0.013200,0.013200,0.040000,,,0.040000,HARD,,
21,t21,Aperiodic,4,0.000000,0.115000,0.115000,0.190000,0.190000,0.330000,0.190000,HARD,,
22,t22,Aperiodic,11,0.000000,0.033200,0.055400,0.090000,0.090000,0.170000,0.090000,HARD,,
23,t23,Periodic,17,0.000000,0.002800,0.002800,0.010000,,,0.010000,HARD,,
24,t24,Aperiodic,10,0.000000,0.020100,0.020100,0.090000,0.090000,0.170000,0.090000,HARD,,
25,t25,Periodic,16,0.000000,0.002000,0.002000,0.020000,,,0.020000,HARD,,

