Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,4,0.000000,0.066400,0.066400,0.330000,0.330000,0.570000,0.330000,HARD,,
2,t02,Aperiodic,6,0.000000,0.193700,0.193700,0.270000,0.270000,0.450000,0.270000,HARD,,
3,t03,Aperiodic,12,0.000000,0.027500,0.027500,0.090000,0.090000,0.150000,0.090000,HARD,,
4,t04,Aperiodic,25,0.000000,0.003800,0.003800,0.010000,0.010000,0.030000,0.010000,HARD,,
5,t05,Periodic,24,0.000000,0.007900,0.007900,0.010000,,,0.010000,HARD,,
6,t06,Aperiodic,3,0.000000,0.033800,0.033800,0.330000,0.330000,0.570000,0.330000,HARD,,
7,t07,Periodic,23,0.000000,0.009600,0.009600,0.010000,,,0.010000,HARD,,
8,t08,Periodic,14,0.000000,0.001200,0.001200,0.060000,,,0.060000,HARD,,
9,t09,Periodic,11,0.000000,0.001500,0.002700,0.090000,,,0.090000,HARD,,
10,t10,Periodic,17,0.000000,0.004800,0.004800,0.030000,,,0.030000,HARD,,
11,t11,Aperiodic,22,0.000000,0.008500,0.008500,0.010000,0.010000,0.030000,0.010000,HARD,,
12,t12,Aperiodic,1,0.000000,0.113500,0.113500,0.690000,0.690000,1.170000,0.690000,HARD,,
13,t13,Aperiodic,9,0.000000,0.040900,0.040900,0.110000,0.110000,0.190000,0.110000,HARD,,
14,t14,Periodic,21,0.000000,0.006700,0.006700,0.010000,,,0.010000,HARD,,
15,t15,Aperiodic,2,0.000000,0.260000,0.260000,0.670000,0.670000,1.130000,0.670000,HARD,,
16,t16,Periodic,20,0.000000,0.000900,0.001500,0.010000,,,0.010000,HARD,,
17,t17,Periodic,13,0.000000,0.010500,0.010500,0.060000,,,0.060000,HARD,,
18,t18,Aperiodic,10,0.000000,0.005500,0.005500,0.090000,0.090000,0.150000,0.090000,HARD,,
19,t19,Periodic,16,0.000000,0.001300,0.001300,0.030000,,,0.030000,HARD,,
20,t20,Aperiodic,15,0.000000,0.033300,0.033300,0.040000,0.040000,0.080000,0.040000,HARD,,
21,t21,Periodic,7,0.000000,0.075400,0.075400,0.170000,,,0.170000,HARD,,
22,t22,Periodic,19,0.000000,0.003500,0.003500,0.010000,,,0.010000,HARD,,
23,t23,Aperiodic,8,0.000000,0.053500,0.053500,0.110000,0.110000,0.190000,0.110000,HARD,,
24,t24,Periodic,18,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
25,t25,Aperiodic,5,0.000000,0.058800,0.058800,0.300000,0.300000,0.520000,0.300000,HARD,,

