Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,25,0.000000,0.002200,0.002200,0.010000,,,0.010000,HARD,,
2,t02,Aperiodic,14,0.000000,0.011600,0.019400,0.040000,0.040000,0.080000,0.040000,HARD,,
3,t03,Aperiodic,19,0.000000,0.004400,0.007400,0.020000,0.020000,0.040000,0.020000,HARD,,
4,t04,Aperiodic,13,0.000000,0.032800,0.032800,0.050000,0.050000,0.090000,0.050000,HARD,,
5,t05,Periodic,6,0.000000,0.156800,0.156800,0.240000,,,0.240000,HARD,,
6,t06,Periodic,24,0.000000,0.007300,0.007300,0.010000,,,0.010000,HARD,,
7,t07,Periodic,12,0.000000,0.001100,0.001100,0.070000,,,0.070000,HARD,,
8,t08,Aperiodic,10,0.000000,0.061700,0.061700,0.110000,0.110000,0.190000,0.110000,HARD,,
9,t09,Periodic,18,0.000000,0.001800,0.001800,0.020000,,,0.020000,HARD,,
10,t10,Aperiodic,9,0.000000,0.005600,0.005600,0.110000,0.110000,0.190000,0.110000,HARD,,
11,t11,Periodic,2,0.000000,0.196100,0.196100,0.480000,,,0.480000,HARD,,
12,t12,Aperiodic,11,0.000000,0.009800,0.009800,0.090000,0.090000,0.150000,0.090000,HARD,,
13,t13,Aperiodic,23,0.000000,0.002700,0.002700,0.010000,0.010000,0.030000,0.010000,HARD,,
14,t14,Aperiodic,5,0.000000,0.000300,0.000300,0.240000,0.240000,0.420000,0.240000,HARD,,
15,t15,Aperiodic,4,0.000000,0.244900,0.244900,0.450000,0.450000,0.750000,0.450000,HARD,,
16,t16,Periodic,7,0.000000,0.026700,0.026700,0.210000,,,0.210000,HARD,,
17,t17,Periodic,22,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
18,t18,Periodic,17,0.000000,0.025300,0.025300,0.030000,,,0.030000,HARD,,
19,t19,Periodic,16,0.000000,0.003400,0.003400,0.030000,,,0.030000,HARD,,
20,t20,Aperiodic,3,0.000000,0.208500,0.208500,0.450000,0.450000,0.770000,0.450000,HARD,,
21,t21,Periodic,21,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
22,t22,Aperiodic,15,0.000000,0.028900,0.028900,0.030000,0.030000,0.050000,0.030000,HARD,,
23,t23,Aperiodic,1,0.000000,0.012600,0.012600,0.690000,0.690000,1.170000,0.690000,HARD,,
24,t24,Periodic,20,0.000000,0.003700,0.003700,0.010000,,,0.010000,HARD,,
25,t25,Aperiodic,8,0.000000,0.078400,0.078400,0.120000,0.120000,0.220000,0.120000,HARD,,

