Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,12,0.000000,0.002800,0.002800,0.050000,0.050000,0.090000,0.050000,HARD,,
2,t02,Periodic,3,0.000000,0.089900,0.089900,0.360000,,,0.360000,HARD,,
3,t03,Periodic,25,0.000000,0.003000,0.005000,0.010000,,,0.010000,HARD,,
4,t04,Aperiodic,1,0.000000,0.066500,0.066500,0.420000,0.420000,0.720000,0.420000,HARD,,
5,t05,Periodic,24,0.000000,0.008900,0.008900,0.010000,,,0.010000,HARD,,
6,t06,Aperiodic,11,0.000000,0.014800,0.014800,0.060000,0.060000,0.100000,0.060000,HARD,,
7,t07,Aperiodic,23,0.000000,0.006100,0.006100,0.010000,0.010000,0.030000,0.010000,HARD,,
8,t08,Periodic,15,0.000000,0.007900,0.007900,0.030000,,,0.030000,HARD,,
9,t09,Periodic,22,0.000000,0.000500,0.000500,0.010000,,,0.010000,HARD,,
10,t10,Periodic,7,0.000000,0.020600,0.020600,0.100000,,,0.100000,HARD,,
11,t11,Aperiodic,4,0.000000,0.041100,0.041100,0.240000,0.240000,0.420000,0.240000,HARD,,
12,t12,Periodic,21,0.000000,0.003400,0.005800,0.010000,,,0.010000,HARD,,
13,t13,Aperiodic,20,0.000000,0.005000,0.005000,0.010000,0.010000,0.030000,0.010000,HARD,,
14,t14,Periodic,19,0.000000,0.005500,0.005500,0.010000,,,0.010000,HARD,,
15,t15,Aperiodic,5,0.000000,0.075700,0.075700,0.160000,0.160000,0.280000,0.160000,HARD,,
16,t16,Periodic,14,0.000000,0.008900,0.008900,0.030000,,,0.030000,HARD,,
17,t17,Aperiodic,6,0.000000,0.035000,0.035000,0.150000,0.150000,0.250000,0.150000,HARD,,
18,t18,Aperiodic,18,0.000000,0.001400,0.001400,0.010000,0.010000,0.030000,0.010000,HARD,,
19,t19,Aperiodic,2,0.000000,0.036500,0.036500,0.390000,0.390000,0.670000,0.390000,HARD,,
20,t20,Aperiodic,9,0.000000,0.024600,0.024600,0.080000,0.080000,0.140000,0.080000,HARD,,
21,t21,Periodic,13,0.000000,0.007400,0.007400,0.030000,,,0.030000,HARD,,
22,t22,Periodic,16,0.000000,0.015400,0.015400,0.020000,,,0.020000,HARD,,
23,t23,Aperiodic,8,0.000000,0.045800,0.045800,0.090000,0.090000,0.170000,0.090000,HARD,,
24,t24,Aperiodic,10,0.000000,0.038300,0.038300,0.060000,0.060000,0.120000,0.060000,HARD,,
25,t25,Periodic,17,0.000000,0.001300,0.001300,0.010000,,,0.010000,HARD,,

