Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,17,0.000000,0.000300,0.000300,0.020000,,,0.020000,HARD,,
2,t02,Aperiodic,2,0.000000,0.124900,0.124900,0.580000,0.580000,0.980000,0.580000,HARD,,
3,t03,Aperiodic,8,0.000000,0.012500,0.012500,0.150000,0.150000,0.270000,0.150000,HARD,,
4,t04,Periodic,9,0.000000,0.001200,0.001200,0.090000,,,0.090000,HARD,,
5,t05,Periodic,16,0.000000,0.000800,0.000800,0.020000,,,0.020000,HARD,,
6,t06,Aperiodic,7,0.000000,0.007900,0.007900,0.270000,0.270000,0.470000,0.270000,HARD,,
7,t07,Periodic,25,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
8,t08,Aperiodic,15,0.000000,0.001000,0.001000,0.030000,0.030000,0.050000,0.030000,HARD,,
9,t09,Aperiodic,24,0.000000,0.000200,0.000200,0.010000,0.010000,0.030000,0.010000,HARD,,
10,t10,Aperiodic,1,0.000000,0.022600,0.022600,0.670000,0.670000,1.130000,0.670000,HARD,,
11,t11,Periodic,23,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
12,t12,Aperiodic,22,0.000000,0.000100,0.000100,0.010000,0.010000,0.030000,0.010000,HARD,,
13,t13,Periodic,21,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
14,t14,Periodic,20,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
15,t15,Aperiodic,19,0.000000,0.000600,0.000600,0.010000,0.010000,0.030000,0.010000,HARD,,
16,t16,Periodic,3,0.000000,0.006800,0.006800,0.510000,,,0.510000,HARD,,
17,t17,Periodic,12,0.000000,0.000400,0.000400,0.080000,,,0.080000,HARD,,
18,t18,Aperiodic,11,0.000000,0.017400,0.017400,0.080000,0.080000,0.140000,0.080000,HARD,,
19,t19,Aperiodic,6,0.000000,0.003900,0.003900,0.310000,0.310000,0.530000,0.310000,HARD,,
20,t20,Periodic,14,0.000000,0.001800,0.001800,0.030000,,,0.030000,HARD,,
21,t21,Aperiodic,10,0.000000,0.000400,0.000800,0.080000,0.080000,0.140000,0.080000,HARD,,
22,t22,Periodic,18,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
23,t23,Aperiodic,4,0.000000,0.021800,0.036400,0.440000,0.440000,0.740000,0.440000,HARD,,
24,t24,Aperiodic,5,0.000000,0.031100,0.031100,0.330000,0.330000,0.570000,0.330000,HARD,,
25,t25,Periodic,13,0.000000,0.001600,0.001600,0.030000,,,0.030000,HARD,,

