Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,25,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
2,t02,Periodic,24,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
3,t03,Periodic,16,0.000000,0.002600,0.002600,0.040000,,,0.040000,HARD,,
4,t04,Periodic,15,0.000000,0.006000,0.006000,0.060000,,,0.060000,HARD,,
5,t05,Periodic,23,0.000000,0.001100,0.001100,0.010000,,,0.010000,HARD,,
6,t06,Periodic,22,0.000000,0.000500,0.000500,0.010000,,,0.010000,HARD,,
7,t07,Aperiodic,4,0.000000,0.003600,0.003600,0.460000,0.460000,0.780000,0.460000,HARD,,
8,t08,Aperiodic,3,0.000000,0.016000,0.016000,0.500000,0.500000,0.840000,0.500000,HARD,,
9,t09,Aperiodic,6,0.000000,0.015400,0.015400,0.290000,0.290000,0.490000,0.290000,HARD,,
10,t10,Periodic,18,0.000000,0.000900,0.000900,0.030000,,,0.030000,HARD,,
11,t11,Aperiodic,5,0.000000,0.006600,0.011200,0.330000,0.330000,0.550000,0.330000,HARD,,
12,t12,Aperiodic,14,0.000000,0.001000,0.001000,0.060000,0.060000,0.120000,0.060000,HARD,,
13,t13,Aperiodic,9,0.000000,0.002500,0.002500,0.180000,0.180000,0.300000,0.180000,HARD,,
14,t14,Aperiodic,17,0.000000,0.000400,0.000400,0.030000,0.030000,0.070000,0.030000,HARD,,
15,t15,Aperiodic,11,0.000000,0.006500,0.006500,0.120000,0.120000,0.220000,0.120000,HARD,,
16,t16,Aperiodic,1,0.000000,0.068100,0.068100,0.720000,0.720000,1.220000,0.720000,HARD,,
17,t17,Periodic,8,0.000000,0.003600,0.003600,0.220000,,,0.220000,HARD,,
18,t18,Periodic,10,0.000000,0.001600,0.001600,0.120000,,,0.120000,HARD,,
19,t19,Aperiodic,7,0.000000,0.021400,0.021400,0.270000,0.270000,0.470000,0.270000,HARD,,
20,t20,Aperiodic,13,0.000000,0.002100,0.003500,0.070000,0.070000,0.130000,0.070000,HARD,,
21,t21,Periodic,21,0.000000,0.000700,0.000700,0.010000,,,0.010000,HARD,,
22,t22,Periodic,20,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
23,t23,Periodic,19,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
24,t24,Aperiodic,12,0.000000,0.001600,0.001600,0.090000,0.090000,0.150000,0.090000,HARD,,
25,t25,Aperiodic,2,0.000000,0.020100,0.020100,0.540000,0.540000,0.900000,0.540000,HARD,,

