Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,4,0.000000,0.000200,0.000200,0.240000,,,0.240000,HARD,,
2,t02,Aperiodic,21,0.000000,0.002700,0.002700,0.020000,0.020000,0.040000,0.020000,HARD,,
3,t03,Periodic,5,0.000000,0.006100,0.006100,0.170000,,,0.170000,HARD,,
4,t04,Aperiodic,1,0.000000,0.023300,0.023300,0.730000,0.730000,1.230000,0.730000,HARD,,
5,t05,Aperiodic,13,0.000000,0.000400,0.000400,0.030000,0.030000,0.050000,0.030000,HARD,,
6,t06,Aperiodic,12,0.000000,0.001200,0.001200,0.030000,0.030000,0.070000,0.030000,HARD,,
7,t07,Periodic,20,0.000000,0.000800,0.000800,0.020000,,,0.020000,HARD,,
8,t08,Aperiodic,3,0.000000,0.009100,0.009100,0.330000,0.330000,0.550000,0.330000,HARD,,
9,t09,Aperiodic,19,0.000000,0.000600,0.000600,0.020000,0.020000,0.040000,0.020000,HARD,,
10,t10,Periodic,18,0.000000,0.000200,0.000200,0.020000,,,0.020000,HARD,,
11,t11,Periodic,6,0.000000,0.010600,0.010600,0.150000,,,0.150000,HARD,,
12,t12,Aperiodic,11,0.000000,0.000700,0.000700,0.030000,0.030000,0.050000,0.030000,HARD,,
13,t13,Periodic,25,0.000000,0.000900,0.001700,0.010000,,,0.010000,HARD,,
14,t14,Aperiodic,7,0.000000,0.002600,0.004400,0.140000,0.140000,0.240000,0.140000,HARD,,
15,t15,Periodic,17,0.000000,0.000900,0.000900,0.020000,,,0.020000,HARD,,
16,t16,Periodic,16,0.000000,0.000600,0.000600,0.020000,,,0.020000,HARD,,
17,t17,Aperiodic,15,0.000000,0.002400,0.002400,0.020000,0.020000,0.040000,0.020000,HARD,,
18,t18,Aperiodic,2,0.000000,0.008000,0.008000,0.630000,0.630000,1.050000,0.630000,HARD,,
19,t19,Aperiodic,14,0.000000,0.000200,0.000200,0.020000,0.020000,0.040000,0.020000,HARD,,
20,t20,Periodic,10,0.000000,0.000200,0.000200,0.030000,,,0.030000,HARD,,
21,t21,Aperiodic,8,0.000000,0.000500,0.000500,0.040000,0.040000,0.080000,0.040000,HARD,,
22,t22,Aperiodic,24,0.000000,0.001500,0.001500,0.010000,0.010000,0.030000,0.010000,HARD,,
23,t23,Periodic,9,0.000000,0.001000,0.001000,0.030000,,,0.030000,HARD,,
24,t24,Periodic,23,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
25,t25,Periodic,22,0.000000,0.000500,0.000500,0.010000,,,0.010000,HARD,,

