Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,25,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
2,t02,Periodic,13,0.000000,0.001600,0.001600,0.050000,,,0.050000,HARD,,
3,t03,Aperiodic,24,0.000000,0.000100,0.000100,0.010000,0.010000,0.030000,0.010000,HARD,,
4,t04,Aperiodic,8,0.000000,0.011400,0.011400,0.210000,0.210000,0.370000,0.210000,HARD,,
5,t05,Aperiodic,9,0.000000,0.002600,0.002600,0.190000,0.190000,0.330000,0.190000,HARD,,
6,t06,Aperiodic,3,0.000000,0.019400,0.019400,0.470000,0.470000,0.790000,0.470000,HARD,,
7,t07,Aperiodic,2,0.000000,0.056800,0.056800,0.560000,0.560000,0.940000,0.560000,HARD,,
8,t08,Periodic,23,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
9,t09,Aperiodic,7,0.000000,0.004600,0.004600,0.210000,0.210000,0.350000,0.210000,HARD,,
10,t10,Aperiodic,18,0.000000,0.000300,0.000300,0.030000,0.030000,0.050000,0.030000,HARD,,
11,t11,Periodic,22,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
12,t12,Periodic,17,0.000000,0.000900,0.000900,0.030000,,,0.030000,HARD,,
13,t13,Periodic,21,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
14,t14,Periodic,12,0.000000,0.000100,0.000300,0.060000,,,0.060000,HARD,,
15,t15,Aperiodic,16,0.000000,0.000500,0.000500,0.030000,0.030000,0.070000,0.030000,HARD,,
16,t16,Periodic,1,0.000000,0.006600,0.006600,0.960000,,,0.960000,HARD,,
17,t17,Aperiodic,20,0.000000,0.002200,0.002200,0.010000,0.010000,0.030000,0.010000,HARD,,
18,t18,Periodic,15,0.000000,0.003700,0.003700,0.030000,,,0.030000,HARD,,
19,t19,Aperiodic,10,0.000000,0.018300,0.018300,0.180000,0.180000,0.320000,0.180000,HARD,,
20,t20,Periodic,19,0.000000,0.000700,0.000700,0.010000,,,0.010000,HARD,,
21,t21,Aperiodic,5,0.000000,0.013800,0.023000,0.390000,0.390000,0.650000,0.390000,HARD,,
22,t22,Aperiodic,11,0.000000,0.000100,0.000100,0.150000,0.150000,0.270000,0.150000,HARD,,
23,t23,Periodic,4,0.000000,0.008000,0.008000,0.400000,,,0.400000,HARD,,
24,t24,Aperiodic,6,0.000000,0.017000,0.017000,0.240000,0.240000,0.420000,0.240000,HARD,,
25,t25,Periodic,14,0.000000,0.001400,0.001400,0.030000,,,0.030000,HARD,,

