Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,19,0.000000,0.000100,0.000100,0.020000,,,0.020000,HARD,,
2,t02,Aperiodic,18,0.000000,0.000500,0.000500,0.020000,0.020000,0.040000,0.020000,HARD,,
3,t03,Aperiodic,14,0.000000,0.007000,0.007000,0.090000,0.090000,0.170000,0.090000,HARD,,
4,t04,Periodic,15,0.000000,0.000200,0.000200,0.030000,,,0.030000,HARD,,
5,t05,Periodic,11,0.000000,0.011500,0.011500,0.120000,,,0.120000,HARD,,
6,t06,Aperiodic,5,0.000000,0.022300,0.022300,0.330000,0.330000,0.570000,0.330000,HARD,,
7,t07,Periodic,25,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
8,t08,Aperiodic,1,0.000000,0.050800,0.084800,0.680000,0.680000,1.140000,0.680000,HARD,,
9,t09,Periodic,24,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
10,t10,Periodic,7,0.000000,0.009900,0.009900,0.180000,,,0.180000,HARD,,
11,t11,Aperiodic,9,0.000000,0.002100,0.002100,0.130000,0.130000,0.230000,0.130000,HARD,,
12,t12,Aperiodic,8,0.000000,0.000200,0.000200,0.170000,0.170000,0.290000,0.170000,HARD,,
13,t13,Aperiodic,13,0.000000,0.005000,0.005000,0.090000,0.090000,0.150000,0.090000,HARD,,
14,t14,Aperiodic,12,0.000000,0.002400,0.002400,0.100000,0.100000,0.180000,0.100000,HARD,,
15,t15,Periodic,23,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
16,t16,Periodic,17,0.000000,0.001600,0.001600,0.020000,,,0.020000,HARD,,
17,t17,Periodic,22,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
18,t18,Aperiodic,10,0.000000,0.003100,0.003100,0.120000,0.120000,0.220000,0.120000,HARD,,
19,t19,Aperiodic,6,0.000000,0.008100,0.008100,0.310000,0.310000,0.530000,0.310000,HARD,,
20,t20,Aperiodic,3,0.000000,0.004900,0.008300,0.420000,0.420000,0.700000,0.420000,HARD,,
21,t21,Periodic,4,0.000000,0.003200,0.003200,0.400000,,,0.400000,HARD,,
22,t22,Periodic,21,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
23,t23,Aperiodic,16,0.000000,0.000200,0.000200,0.020000,0.020000,0.040000,0.020000,HARD,,
24,t24,Aperiodic,2,0.000000,0.047800,0.047800,0.580000,0.580000,0.980000,0.580000,HARD,,
25,t25,Periodic,20,0.000000,0.001800,0.001800,0.010000,,,0.010000,HARD,,

