Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,25,0.000000,0.001100,0.001100,0.010000,,,0.010000,HARD,,
2,t02,Periodic,12,0.000000,0.001400,0.001400,0.070000,,,0.070000,HARD,,
3,t03,Aperiodic,6,0.000000,0.016000,0.016000,0.300000,0.300000,0.520000,0.300000,HARD,,
4,t04,Periodic,24,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
5,t05,Aperiodic,9,0.000000,0.001700,0.002900,0.120000,0.120000,0.200000,0.120000,HARD,,
6,t06,Aperiodic,4,0.000000,0.000800,0.000800,0.310000,0.310000,0.530000,0.310000,HARD,,
7,t07,Periodic,23,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
8,t08,Aperiodic,5,0.000000,0.021400,0.021400,0.300000,0.300000,0.520000,0.300000,HARD,,
9,t09,Periodic,16,0.000000,0.000200,0.000200,0.030000,,,0.030000,HARD,,
10,t10,Periodic,22,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
11,t11,Aperiodic,3,0.000000,0.009900,0.009900,0.480000,0.480000,0.820000,0.480000,HARD,,
12,t12,Periodic,2,0.000000,0.007900,0.007900,0.590000,,,0.590000,HARD,,
13,t13,Aperiodic,14,0.000000,0.001300,0.001300,0.040000,0.040000,0.080000,0.040000,HARD,,
14,t14,Aperiodic,13,0.000000,0.000500,0.000500,0.050000,0.050000,0.090000,0.050000,HARD,,
15,t15,Aperiodic,10,0.000000,0.002100,0.003500,0.110000,0.110000,0.190000,0.110000,HARD,,
16,t16,Periodic,21,0.000000,0.000500,0.000500,0.010000,,,0.010000,HARD,,
17,t17,Aperiodic,20,0.000000,0.000900,0.000900,0.010000,0.010000,0.030000,0.010000,HARD,,
18,t18,Periodic,15,0.000000,0.003200,0.003200,0.030000,,,0.030000,HARD,,
19,t19,Aperiodic,8,0.000000,0.012600,0.012600,0.130000,0.130000,0.230000,0.130000,HARD,,
20,t20,Periodic,19,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
21,t21,Periodic,18,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
22,t22,Aperiodic,17,0.000000,0.000400,0.000400,0.010000,0.010000,0.030000,0.010000,HARD,,
23,t23,Aperiodic,1,0.000000,0.028300,0.028300,0.720000,0.720000,1.220000,0.720000,HARD,,
24,t24,Aperiodic,7,0.000000,0.054300,0.054300,0.250000,0.250000,0.430000,0.250000,HARD,,
25,t25,Periodic,11,0.000000,0.001200,0.001200,0.070000,,,0.070000,HARD,,

