Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,25,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
2,t02,Periodic,24,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
3,t03,Periodic,23,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
4,t04,Aperiodic,1,0.000000,0.004700,0.004700,0.690000,0.690000,1.170000,0.690000,HARD,,
5,t05,Periodic,22,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
6,t06,Aperiodic,12,0.000000,0.000200,0.000200,0.030000,0.030000,0.050000,0.030000,HARD,,
7,t07,Aperiodic,4,0.000000,0.011600,0.011600,0.230000,0.230000,0.390000,0.230000,HARD,,
8,t08,Periodic,21,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
9,t09,Periodic,9,0.000000,0.001900,0.001900,0.070000,,,0.070000,HARD,,
10,t10,Aperiodic,8,0.000000,0.000300,0.000300,0.070000,0.070000,0.130000,0.070000,HARD,,
11,t11,Aperiodic,2,0.000000,0.017300,0.017300,0.390000,0.390000,0.670000,0.390000,HARD,,
12,t12,Aperiodic,20,0.000000,0.000300,0.000300,0.010000,0.010000,0.030000,0.010000,HARD,,
13,t13,Periodic,19,0.000000,0.001100,0.001100,0.010000,,,0.010000,HARD,,
14,t14,Aperiodic,7,0.000000,0.005400,0.005400,0.140000,0.140000,0.240000,0.140000,HARD,,
15,t15,Aperiodic,11,0.000000,0.002000,0.003400,0.030000,0.030000,0.070000,0.030000,HARD,,
16,t16,Aperiodic,3,0.000000,0.008500,0.008500,0.300000,0.300000,0.520000,0.300000,HARD,,
17,t17,Periodic,18,0.000000,0.000900,0.000900,0.010000,,,0.010000,HARD,,
18,t18,Periodic,17,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
19,t19,Periodic,16,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
20,t20,Aperiodic,15,0.000000,0.001000,0.001000,0.010000,0.010000,0.030000,0.010000,HARD,,
21,t21,Aperiodic,6,0.000000,0.018500,0.018500,0.150000,0.150000,0.250000,0.150000,HARD,,
22,t22,Periodic,14,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
23,t23,Aperiodic,10,0.000000,0.006300,0.006300,0.060000,0.060000,0.120000,0.060000,HARD,,
24,t24,Aperiodic,5,0.000000,0.007900,0.007900,0.160000,0.160000,0.280000,0.160000,HARD,,
25,t25,Periodic,13,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,

