Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,13,0.000000,0.005500,0.005500,0.080000,0.080000,0.140000,0.080000,HARD,,
2,t02,Periodic,11,0.000000,0.000700,0.000700,0.110000,,,0.110000,HARD,,
3,t03,Periodic,25,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
4,t04,Aperiodic,3,0.000000,0.011500,0.011500,0.240000,0.240000,0.400000,0.240000,HARD,,
5,t05,Aperiodic,24,0.000000,0.001100,0.001100,0.010000,0.010000,0.030000,0.010000,HARD,,
6,t06,Aperiodic,15,0.000000,0.001200,0.001200,0.030000,0.030000,0.070000,0.030000,HARD,,
7,t07,Periodic,23,0.000000,0.001000,0.001000,0.010000,,,0.010000,HARD,,
8,t08,Aperiodic,17,0.000000,0.000300,0.000300,0.020000,0.020000,0.040000,0.020000,HARD,,
9,t09,Periodic,22,0.000000,0.001100,0.001100,0.010000,,,0.010000,HARD,,
10,t10,Periodic,21,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
11,t11,Aperiodic,1,0.000000,0.001600,0.001600,0.580000,0.580000,0.980000,0.580000,HARD,,
12,t12,Aperiodic,7,0.000000,0.001600,0.001600,0.180000,0.180000,0.320000,0.180000,HARD,,
13,t13,Aperiodic,12,0.000000,0.018200,0.018200,0.080000,0.080000,0.140000,0.080000,HARD,,
14,t14,Aperiodic,2,0.000000,0.002000,0.002000,0.240000,0.240000,0.420000,0.240000,HARD,,
15,t15,Periodic,6,0.000000,0.004400,0.004400,0.180000,,,0.180000,HARD,,
16,t16,Aperiodic,9,0.000000,0.010600,0.010600,0.140000,0.140000,0.240000,0.140000,HARD,,
17,t17,Periodic,5,0.000000,0.006300,0.010700,0.220000,,,0.220000,HARD,,
18,t18,Aperiodic,4,0.000000,0.004400,0.004400,0.220000,0.220000,0.380000,0.220000,HARD,,
19,t19,Periodic,20,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
20,t20,Periodic,16,0.000000,0.000200,0.000200,0.020000,,,0.020000,HARD,,
21,t21,Periodic,14,0.000000,0.000500,0.000500,0.040000,,,0.040000,HARD,,
22,t22,Aperiodic,8,0.000000,0.011100,0.011100,0.150000,0.150000,0.250000,0.150000,HARD,,
23,t23,Aperiodic,10,0.000000,0.000400,0.000400,0.130000,0.130000,0.230000,0.130000,HARD,,
24,t24,Periodic,19,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
25,t25,Periodic,18,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,

