Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,4,0.000000,0.020000,0.020000,0.300000,0.300000,0.500000,0.300000,HARD,,
2,t02,Periodic,6,0.000000,0.006800,0.006800,0.040000,,,0.040000,HARD,,
3,t03,Periodic,5,0.000000,0.007700,0.007700,0.180000,,,0.180000,HARD,,
4,t04,Aperiodic,2,0.000000,0.031200,0.052200,0.390000,0.390000,0.650000,0.390000,HARD,,
5,t05,Aperiodic,1,0.000000,0.157800,0.157800,0.700000,0.700000,1.180000,0.700000,HARD,,
6,t06,Periodic,10,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
7,t07,Aperiodic,8,0.000000,0.001900,0.001900,0.030000,0.030000,0.070000,0.030000,HARD,,
8,t08,Periodic,9,0.000000,0.001100,0.001100,0.010000,,,0.010000,HARD,,
9,t09,Periodic,3,0.000000,0.025800,0.043000,0.300000,,,0.300000,HARD,,
10,t10,Aperiodic,7,0.000000,0.004900,0.004900,0.030000,0.030000,0.050000,0.030000,HARD,,

