Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,5,0.000000,0.009100,0.009100,0.030000,0.030000,0.070000,0.030000,HARD,,
2,t02,Periodic,10,0.000000,0.000500,0.000900,0.010000,,,0.010000,HARD,,
3,t03,Periodic,9,0.000000,0.002800,0.002800,0.010000,,,0.010000,HARD,,
4,t04,Periodic,2,0.000000,0.008000,0.008000,0.230000,,,0.230000,HARD,,
5,t05,Aperiodic,4,0.000000,0.003900,0.006700,0.050000,0.050000,0.090000,0.050000,HARD,,
6,t06,Periodic,8,0.000000,0.001000,0.001000,0.020000,,,0.020000,HARD,,
7,t07,Aperiodic,3,0.000000,0.011900,0.011900,0.080000,0.080000,0.140000,0.080000,HARD,,
8,t08,Periodic,7,0.000000,0.000100,0.000100,0.020000,,,0.020000,HARD,,
9,t09,Aperiodic,1,0.000000,0.040800,0.040800,0.350000,0.350000,0.590000,0.350000,HARD,,
10,t10,Aperiodic,6,0.000000,0.000100,0.000100,0.020000,0.020000,0.040000,0.020000,HARD,,

