Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,5,0.000000,0.004400,0.004400,0.120000,,,0.120000,HARD,,
2,t02,Periodic,4,0.000000,0.010700,0.010700,0.140000,,,0.140000,HARD,,
3,t03,Aperiodic,3,0.000000,0.007200,0.007200,0.150000,0.150000,0.270000,0.150000,HARD,,
4,t04,Periodic,8,0.000000,0.000500,0.000900,0.030000,,,0.030000,HARD,,
5,t05,Aperiodic,2,0.000000,0.019800,0.019800,0.240000,0.240000,0.420000,0.240000,HARD,,
6,t06,Aperiodic,10,0.000000,0.000100,0.000300,0.010000,0.010000,0.030000,0.010000,HARD,,
7,t07,Aperiodic,1,0.000000,0.180400,0.180400,0.580000,0.580000,0.980000,0.580000,HARD,,
8,t08,Aperiodic,7,0.000000,0.004200,0.004200,0.040000,0.040000,0.080000,0.040000,HARD,,
9,t09,Periodic,9,0.000000,0.005500,0.005500,0.020000,,,0.020000,HARD,,
10,t10,Periodic,6,0.000000,0.004100,0.004100,0.050000,,,0.050000,HARD,,

