Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,3,0.000000,0.010400,0.010400,0.160000,,,0.160000,HARD,,
2,t02,Aperiodic,6,0.000000,0.004700,0.004700,0.050000,0.050000,0.090000,0.050000,HARD,,
3,t03,Periodic,10,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
4,t04,Aperiodic,1,0.000000,0.081800,0.081800,0.250000,0.250000,0.430000,0.250000,HARD,,
5,t05,Periodic,8,0.000000,0.001200,0.001200,0.020000,,,0.020000,HARD,,
6,t06,Aperiodic,5,0.000000,0.027200,0.027200,0.080000,0.080000,0.140000,0.080000,HARD,,
7,t07,Periodic,7,0.000000,0.000300,0.000300,0.020000,,,0.020000,HARD,,
8,t08,Aperiodic,2,0.000000,0.001700,0.002900,0.230000,0.230000,0.390000,0.230000,HARD,,
9,t09,Aperiodic,4,0.000000,0.010800,0.018000,0.110000,0.110000,0.190000,0.110000,HARD,,
10,t10,Periodic,9,0.000000,0.000800,0.000800,0.010000,,,0.010000,HARD,,

