Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,2,0.000000,0.038500,0.038500,0.280000,,,0.280000,HARD,,
2,t02,Aperiodic,1,0.000000,0.006800,0.006800,0.410000,0.410000,0.690000,0.410000,HARD,,
3,t03,Aperiodic,5,0.000000,0.003400,0.005800,0.110000,0.110000,0.190000,0.110000,HARD,,
4,t04,Aperiodic,8,0.000000,0.003800,0.003800,0.030000,0.030000,0.050000,0.030000,HARD,,
5,t05,Periodic,3,0.000000,0.043200,0.072000,0.260000,,,0.260000,HARD,,
6,t06,Aperiodic,4,0.000000,0.005100,0.005100,0.200000,0.200000,0.340000,0.200000,HARD,,
7,t07,Periodic,6,0.000000,0.010500,0.010500,0.040000,,,0.040000,HARD,,
8,t08,Aperiodic,7,0.000000,0.000900,0.000900,0.030000,0.030000,0.050000,0.030000,HARD,,
9,t09,Periodic,10,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
10,t10,Periodic,9,0.000000,0.000800,0.000800,0.010000,,,0.010000,HARD,,

